Tag Type,Tag Id,Time (UTC),RSSI,Latitude,Longitude,beep_number,tagFamily,payloadType,solar_mV,temperature_C
radio434mhz,071E6661,2025-05-27 20:04:28.987041Z,-100,39.001172,-74.914454
bluetooth,367E0F4A,2025-05-27 20:04:29.231802Z,-73,39.001191,-74.914491,14842,1,0,2956,24.48
bluetooth,A648A0E7,2025-05-27 20:04:29.718781Z,-78,39.001191,-74.914491,62273,1,0,2983,23.55
userLocation,user,2025-05-27 20:04:30.027962Z,0,39.001191,-74.914492
bluetooth,367E0F4A,2025-05-27 20:04:30.254920Z,-73,39.001191,-74.914492,925,1,0,2956,24.56
bluetooth,59FE8D30,2025-05-27 20:04:30.352495Z,-80,39.001191,-74.914492,54692,1,0,1874,22.19
bluetooth,870614B1,2025-05-27 20:04:30.401187Z,-62,39.001191,-74.914492,13842,2,0,1562,21.81
radio434mhz,1E336107,2025-05-27 20:04:30.694027Z,-72,39.001191,-74.914492
bluetooth,13323C65,2025-05-27 20:04:30.840388Z,-81,39.001191,-74.914492,2850,1,0,2984,23.15
bluetooth,367E0F4A,2025-05-27 20:04:31.279172Z,-73,39.001192,-74.914494,6697,1,0,2956,24.28
bluetooth,0000006E,2025-05-27 20:04:31.328082Z,-80,39.001192,-74.914494,5266,1,0,1874,23.65
radio434mhz,071E6661,2025-05-27 20:04:32.107349Z,-99,39.001192,-74.914494
bluetooth,A648A0E7,2025-05-27 20:04:32.692583Z,-80,39.001192,-74.914494,56641,1,0,2983,23.27
bluetooth,13323C65,2025-05-27 20:04:32.887681Z,-79,39.001192,-74.914494,42174,1,0,2983,22.72
bluetooth,367E0F4A,2025-05-27 20:04:33.326345Z,-71,39.001192,-74.914494,41760,1,0,2955,24.51
bluetooth,870614B1,2025-05-27 20:04:33.425202Z,-62,39.001192,-74.914494,16611,2,0,1562,21.65
bluetooth,A648A0E7,2025-05-27 20:04:33.765201Z,-77,39.001192,-74.914494,18581,1,0,2982,23.45
bluetooth,367E0F4A,2025-05-27 20:04:34.349919Z,-72,39.001203,-74.914515,47134,1,0,2956,24.48
bluetooth,23D9727E,2025-05-27 20:04:34.350796Z,-42,39.001203,-74.914515,56764,2,0,1553,33.99
bluetooth,13323C65,2025-05-27 20:04:34.935085Z,-80,39.001203,-74.914515,386,1,0,2984,22.84
radio434mhz,071E6661,2025-05-27 20:04:35.275951Z,-101,39.001207,-74.914532
bluetooth,D7510A57,2025-05-27 20:04:35.373946Z,-80,39.001207,-74.914532,48584,1,0,1904,23.65
bluetooth,A648A0E7,2025-05-27 20:04:35.763767Z,-78,39.001207,-74.914532,14065,1,0,2983,23.30
radio434mhz,1E336107,2025-05-27 20:04:35.861574Z,-72,39.001207,-74.914532
bluetooth,13323C65,2025-05-27 20:04:35.910774Z,-80,39.001207,-74.914532,49924,1,0,2983,22.79
bluetooth,367E0F4A,2025-05-27 20:04:36.397638Z,-81,39.001209,-74.914544,41786,1,0,2956,24.56
bluetooth,870614B1,2025-05-27 20:04:36.446257Z,-61,39.001209,-74.914544,51469,2,0,1562,21.73
bluetooth,A648A0E7,2025-05-27 20:04:36.788327Z,-80,39.001209,-74.914544,3558,1,0,2983,23.42
bluetooth,13323C65,2025-05-27 20:04:36.935972Z,-75,39.001209,-74.914544,63184,1,0,2984,22.82
bluetooth,59FE8D30,2025-05-27 20:04:37.373273Z,-79,39.001210,-74.914545,10162,1,0,1875,22.31
bluetooth,D7510A57,2025-05-27 20:04:37.422314Z,-79,39.001210,-74.914545,52652,1,0,1903,23.63
bluetooth,23D9727E,2025-05-27 20:04:37.422811Z,-42,39.001210,-74.914545,55777,2,0,1555,33.58
bluetooth,2172633A,2025-05-27 20:04:38.153226Z,-83,39.001210,-74.914545,39059,2,0,1557,21.83
bluetooth,59FE8D30,2025-05-27 20:04:38.347499Z,-79,39.001210,-74.914545,4467,1,0,1874,22.39
radio434mhz,071E6661,2025-05-27 20:04:38.445088Z,-100,39.001210,-74.914545
bluetooth,367E0F4A,2025-05-27 20:04:38.445983Z,-72,39.001210,-74.914545,15993,1,0,2956,24.51
bluetooth,77AAF9E2,2025-05-27 20:04:38.494222Z,-82,39.001210,-74.914545,2490,1,0,1616,25.57
bluetooth,A648A0E7,2025-05-27 20:04:38.788933Z,-77,39.001210,-74.914545,2680,1,0,2984,22.89
bluetooth,13323C65,2025-05-27 20:04:38.981902Z,-78,39.001210,-74.914545,43316,1,0,2983,22.92
bluetooth,367E0F4A,2025-05-27 20:04:39.468767Z,-72,39.001210,-74.914546,3057,1,0,2956,24.41
bluetooth,870614B1,2025-05-27 20:04:39.469766Z,-61,39.001210,-74.914546,46955,2,0,1562,21.78
bluetooth,A648A0E7,2025-05-27 20:04:39.859476Z,-77,39.001210,-74.914546,24764,1,0,2982,23.52
userLocation,user,2025-05-27 20:04:40.028901Z,0,39.001210,-74.914546
bluetooth,59FE8D30,2025-05-27 20:04:40.346913Z,-80,39.001210,-74.914546,31006,1,0,1874,22.21
bluetooth,23D9727E,2025-05-27 20:04:40.492801Z,-45,39.001210,-74.914546,21642,2,0,1555,33.76
radio434mhz,1E336107,2025-05-27 20:04:40.979853Z,-72,39.001210,-74.914546
bluetooth,2172633A,2025-05-27 20:04:41.175962Z,-82,39.001210,-74.914546,37728,2,0,1562,21.83
bluetooth,59FE8D30,2025-05-27 20:04:41.321336Z,-79,39.001210,-74.914546,4896,1,0,1874,22.29
radio434mhz,071E6661,2025-05-27 20:04:41.565646Z,-101,39.001210,-74.914546
bluetooth,870614B1,2025-05-27 20:04:42.491477Z,-60,39.001208,-74.914548,22219,2,0,1562,21.76
bluetooth,367E0F4A,2025-05-27 20:04:42.492505Z,-72,39.001208,-74.914548,53741,1,0,2956,24.48
bluetooth,A648A0E7,2025-05-27 20:04:42.833238Z,-76,39.001208,-74.914548,49868,1,0,2983,23.45
bluetooth,D7510A57,2025-05-27 20:04:43.369488Z,-79,39.001208,-74.914559,52989,1,0,1903,23.52
bluetooth,367E0F4A,2025-05-27 20:04:43.517038Z,-72,39.001208,-74.914559,13585,1,0,2956,24.51
bluetooth,23D9727E,2025-05-27 20:04:43.563920Z,-44,39.001208,-74.914559,18883,2,0,1554,33.89
bluetooth,A648A0E7,2025-05-27 20:04:43.906038Z,-77,39.001208,-74.914559,44334,1,0,2984,23.22
bluetooth,D7510A57,2025-05-27 20:04:44.343649Z,-85,39.001208,-74.914567,9993,1,0,1903,23.60
bluetooth,367E0F4A,2025-05-27 20:04:44.539949Z,-72,39.001208,-74.914567,58253,1,0,2956,24.56
radio434mhz,071E6661,2025-05-27 20:04:44.784161Z,-101,39.001208,-74.914567
bluetooth,13323C65,2025-05-27 20:04:45.075157Z,-81,39.001208,-74.914573,6193,1,0,2983,22.77
bluetooth,367E0F4A,2025-05-27 20:04:45.563373Z,-72,39.001208,-74.914573,25590,1,0,2956,24.38
bluetooth,A648A0E7,2025-05-27 20:04:45.903841Z,-80,39.001208,-74.914573,14127,1,0,2982,23.55
radio434mhz,1E336107,2025-05-27 20:04:46.099425Z,-72,39.001207,-74.914578
bluetooth,13323C65,2025-05-27 20:04:46.106470Z,-76,39.001207,-74.914578,25545,1,0,2983,22.89
bluetooth,23D9727E,2025-05-27 20:04:46.587173Z,-41,39.001207,-74.914578,17381,2,0,1554,33.86
bluetooth,A648A0E7,2025-05-27 20:04:46.878708Z,-77,39.001207,-74.914578,3194,1,0,2984,23.35
bluetooth,D7510A57,2025-05-27 20:04:47.366277Z,-85,39.001207,-74.914578,65452,1,0,1904,23.52
radio434mhz,071E6661,2025-05-27 20:04:47.903264Z,-101,39.001207,-74.914578
bluetooth,13323C65,2025-05-27 20:04:48.098467Z,-81,39.001206,-74.914582,32776,1,0,2983,22.92
bluetooth,59FE8D30,2025-05-27 20:04:48.341852Z,-82,39.001206,-74.914582,35736,1,0,1874,22.26
