Tag Type,Tag Id,Time (UTC),RSSI,Latitude,Longitude,beep_number,tagFamily,payloadType,solar_mV,temperature_C
bluetooth,367E0F4A,2025-05-27 19:45:43.633249Z,-83,39.001322,-74.914621,35487,1,0,2956,24.41
radio434mhz,1E336107,2025-05-27 19:45:43.974140Z,-69,39.001322,-74.914621
bluetooth,23D9727E,2025-05-27 19:45:44.413356Z,-29,39.001321,-74.914611,29038,2,0,1554,32.65
bluetooth,B78FE24A,2025-05-27 19:45:45.826890Z,-84,39.001315,-74.914605,4204,1,0,1834,24.74
bluetooth,870614B1,2025-05-27 19:45:45.972488Z,-66,39.001315,-74.914605,60889,2,0,1562,20.44
radio434mhz,071E6661,2025-05-27 19:45:46.362553Z,-100,39.001311,-74.914595
bluetooth,13323C65,2025-05-27 19:45:46.460006Z,-80,39.001311,-74.914595,50990,1,0,2983,22.84
bluetooth,367E0F4A,2025-05-27 19:45:46.703798Z,-80,39.001311,-74.914595,11430,1,0,2956,24.26
bluetooth,870614B1,2025-05-27 19:45:48.996324Z,-62,39.001306,-74.914589,52569,2,0,1561,20.16
radio434mhz,1E336107,2025-05-27 19:45:49.190670Z,-77,39.001303,-74.914589
bluetooth,367E0F4A,2025-05-27 19:45:49.775958Z,-81,39.001303,-74.914589,4089,1,0,2956,24.41
userLocation,user,2025-05-27 19:45:50.030179Z,0,39.001299,-74.914583
bluetooth,23D9727E,2025-05-27 19:45:50.506127Z,-46,39.001299,-74.914583,25166,2,0,1555,32.42
bluetooth,23D9727E,2025-05-27 19:45:53.577710Z,-31,39.001290,-74.914553,22954,2,0,1554,32.55
bluetooth,367E0F4A,2025-05-27 19:45:53.870021Z,-79,39.001290,-74.914553,46861,1,0,2956,24.46
radio434mhz,1E336107,2025-05-27 19:45:54.503772Z,-64,39.001288,-74.914553
bluetooth,870614B1,2025-05-27 19:45:55.042279Z,-54,39.001286,-74.914544,54088,2,0,1561,20.34
bluetooth,13323C65,2025-05-27 19:45:55.625399Z,-82,39.001286,-74.914544,6411,1,0,2984,22.72
bluetooth,367E0F4A,2025-05-27 19:45:55.870831Z,-74,39.001286,-74.914544,18552,1,0,2955,24.48
bluetooth,23D9727E,2025-05-27 19:45:56.648780Z,-49,39.001287,-74.914533,18289,2,0,1553,32.62
bluetooth,870614B1,2025-05-27 19:45:58.063843Z,-46,39.001299,-74.914515,9682,2,0,1560,20.26
bluetooth,23D9727E,2025-05-27 19:45:59.671474Z,-33,39.001305,-74.914504,17110,2,0,1554,32.52
radio434mhz,1E336107,2025-05-27 19:45:59.817624Z,-74,39.001305,-74.914504
bluetooth,367E0F4A,2025-05-27 19:45:59.963847Z,-84,39.001305,-74.914504,28511,1,0,2956,24.41
userLocation,user,2025-05-27 19:46:00.028461Z,0,39.001307,-74.914492
bluetooth,367E0F4A,2025-05-27 19:46:00.988316Z,-74,39.001307,-74.914492,28122,1,0,2956,24.56
bluetooth,E197FE3E,2025-05-27 19:46:01.231869Z,-85,39.001311,-74.914480,32068,1,0,1618,27.09
radio434mhz,19332A07,2025-05-27 19:46:01.718795Z,-106,39.001311,-74.914480
radio434mhz,071E6661,2025-05-27 19:46:02.158263Z,-103,39.001311,-74.914486
bluetooth,D7510A57,2025-05-27 19:46:02.255175Z,-79,39.001311,-74.914486,12261,1,0,1902,23.80
bluetooth,23D9727E,2025-05-27 19:46:02.694580Z,-35,39.001311,-74.914486,8474,2,0,1555,32.22
bluetooth,13323C65,2025-05-27 19:46:02.794162Z,-80,39.001311,-74.914486,19281,1,0,2983,23.09
bluetooth,07F9389E,2025-05-27 19:46:02.888919Z,-77,39.001311,-74.914486,53797,2,0,1542,25.65
bluetooth,13323C65,2025-05-27 19:46:03.766405Z,-79,39.001312,-74.914476,10518,1,0,2984,22.74
bluetooth,59FE8D30,2025-05-27 19:46:03.913059Z,-75,39.001312,-74.914476,56030,1,0,1873,22.41
bluetooth,2172633A,2025-05-27 19:46:04.108414Z,-71,39.001312,-74.914477,22820,2,0,1564,22.11
bluetooth,B78FE24A,2025-05-27 19:46:04.742187Z,-87,39.001312,-74.914477,767,1,0,1835,24.79
bluetooth,13323C65,2025-05-27 19:46:04.790622Z,-78,39.001312,-74.914477,62270,1,0,2983,22.79
bluetooth,367E0F4A,2025-05-27 19:46:05.082853Z,-79,39.001312,-74.914476,4158,1,0,2956,24.59
radio434mhz,1E336107,2025-05-27 19:46:05.229435Z,-78,39.001312,-74.914476
radio434mhz,071E6661,2025-05-27 19:46:05.327042Z,-105,39.001312,-74.914476
bluetooth,367E0F4A,2025-05-27 19:46:06.107249Z,-78,39.001310,-74.914471,40180,1,0,2957,24.46
bluetooth,870614B1,2025-05-27 19:46:07.130847Z,-62,39.001301,-74.914464,63281,2,0,1563,20.21
bluetooth,07F9389E,2025-05-27 19:46:07.910181Z,-80,39.001301,-74.914464,642,2,0,1543,25.80
bluetooth,23D9727E,2025-05-27 19:46:08.788797Z,-40,39.001293,-74.914455,13317,2,0,1554,32.40
bluetooth,367E0F4A,2025-05-27 19:46:09.129569Z,-79,39.001287,-74.914456,29976,1,0,2956,24.41
userLocation,user,2025-05-27 19:46:10.028820Z,0,39.001282,-74.914451
bluetooth,2172633A,2025-05-27 19:46:10.153576Z,-81,39.001282,-74.914451,19798,2,0,1563,22.03
bluetooth,870614B1,2025-05-27 19:46:10.155805Z,-53,39.001282,-74.914451,32180,2,0,1562,20.19
radio434mhz,1E336107,2025-05-27 19:46:10.591285Z,-73,39.001282,-74.914451
radio434mhz,071E6661,2025-05-27 19:46:11.664229Z,-108,39.001276,-74.914448
bluetooth,23D9727E,2025-05-27 19:46:11.810054Z,-42,39.001276,-74.914448,3951,2,0,1554,32.52
bluetooth,367E0F4A,2025-05-27 19:46:12.200858Z,-82,39.001269,-74.914443,4118,1,0,2955,24.41
bluetooth,870614B1,2025-05-27 19:46:13.175842Z,-43,39.001264,-74.914439,35859,2,0,1560,20.52
bluetooth,367E0F4A,2025-05-27 19:46:13.322215Z,-86,39.001264,-74.914439,2647,1,0,2957,24.59
bluetooth,367E0F4A,2025-05-27 19:46:14.345276Z,-78,39.001260,-74.914436,29796,1,0,2956,24.48
radio434mhz,071E6661,2025-05-27 19:46:14.832570Z,-107,39.001260,-74.914436
bluetooth,23D9727E,2025-05-27 19:46:14.882170Z,-39,39.001260,-74.914436,1899,2,0,1554,32.60
bluetooth,E85FB74C,2025-05-27 19:46:14.979039Z,-86,39.001260,-74.914436,51577,2,0,1527,25.75
bluetooth,367E0F4A,2025-05-27 19:46:15.320962Z,-77,39.001254,-74.914434,51011,1,0,2957,24.41
bluetooth,59FE8D30,2025-05-27 19:46:15.954856Z,-80,39.001254,-74.914434,20219,1,0,1873,22.41
bluetooth,13323C65,2025-05-27 19:46:15.955731Z,-81,39.001254,-74.914434,22597,1,0,2984,22.79
radio434mhz,1E336107,2025-05-27 19:46:16.003296Z,-72,39.001254,-74.914434
bluetooth,2172633A,2025-05-27 19:46:16.149916Z,-67,39.001253,-74.914428,31031,2,0,1564,22.19
bluetooth,870614B1,2025-05-27 19:46:16.150774Z,-56,39.001253,-74.914428,3363,2,0,1561,20.39
bluetooth,D7510A57,2025-05-27 19:46:16.198204Z,-82,39.001253,-74.914428,38970,1,0,1903,23.78
bluetooth,367E0F4A,2025-05-27 19:46:16.296214Z,-82,39.001253,-74.914428,4901,1,0,2956,24.56
bluetooth,77AAF9E2,2025-05-27 19:46:16.588497Z,-83,39.001253,-74.914428,57697,1,0,1616,26.08
bluetooth,59FE8D30,2025-05-27 19:46:16.929641Z,-80,39.001253,-74.914428,7146,1,0,1872,22.56
bluetooth,367E0F4A,2025-05-27 19:46:17.319811Z,-86,39.001253,-74.914423,36778,1,0,2956,24.59
bluetooth,870614B1,2025-05-27 19:46:19.172192Z,-45,39.001241,-74.914419,32969,2,0,1562,20.42
userLocation,user,2025-05-27 19:46:20.028982Z,0,39.001234,-74.914416
bluetooth,59FE8D30,2025-05-27 19:46:20.975675Z,-84,39.001234,-74.914416,26591,1,0,1872,22.49
bluetooth,23D9727E,2025-05-27 19:46:20.981447Z,-46,39.001234,-74.914416,38764,2,0,1553,32.50
radio434mhz,071E6661,2025-05-27 19:46:21.218951Z,-100,39.001224,-74.914413
radio434mhz,1E336107,2025-05-27 19:46:21.316489Z,-82,39.001224,-74.914413
bluetooth,0000006E,2025-05-27 19:46:22.096429Z,-85,39.001216,-74.914408,57794,1,0,1870,23.85
radio434mhz,19332A07,2025-05-27 19:46:22.974024Z,-105,39.001216,-74.914408
bluetooth,A648A0E7,2025-05-27 19:46:23.754088Z,-81,39.001207,-74.914405,61462,1,0,2983,23.22
bluetooth,23D9727E,2025-05-27 19:46:23.997796Z,-33,39.001207,-74.914405,39207,2,0,1555,32.47
radio434mhz,071E6661,2025-05-27 19:46:24.339380Z,-101,39.001198,-74.914403
bluetooth,367E0F4A,2025-05-27 19:46:24.436977Z,-75,39.001198,-74.914403,23018,1,0,2956,24.28
bluetooth,13323C65,2025-05-27 19:46:25.119134Z,-77,39.001188,-74.914404,21640,1,0,2984,22.89
bluetooth,D7510A57,2025-05-27 19:46:25.168475Z,-77,39.001188,-74.914404,34785,1,0,1901,23.73
bluetooth,870614B1,2025-05-27 19:46:25.219070Z,-51,39.001188,-74.914404,8486,2,0,1562,20.31
bluetooth,367E0F4A,2025-05-27 19:46:25.509651Z,-82,39.001188,-74.914404,64249,1,0,2957,24.23
bluetooth,59FE8D30,2025-05-27 19:46:25.996567Z,-83,39.001188,-74.914404,30798,1,0,1872,22.56
radio434mhz,1E336107,2025-05-27 19:46:26.533263Z,-82,39.001177,-74.914402
bluetooth,D7510A57,2025-05-27 19:46:27.168595Z,-77,39.001167,-74.914400,23704,1,0,1902,23.78
radio434mhz,071E6661,2025-05-27 19:46:27.508291Z,-105,39.001167,-74.914400
radio434mhz,614C192D,2025-05-27 19:46:27.801071Z,-108,39.001167,-74.914400
bluetooth,59FE8D30,2025-05-27 19:46:27.949147Z,-83,39.001167,-74.914400,39967,1,0,1870,22.51
bluetooth,2172633A,2025-05-27 19:46:28.093016Z,-71,39.001155,-74.914396,64468,2,0,1562,22.06
bluetooth,13323C65,2025-05-27 19:46:28.141908Z,-74,39.001155,-74.914396,5048,1,0,2984,22.92
bluetooth,D7510A57,2025-05-27 19:46:29.165297Z,-81,39.001145,-74.914395,8536,1,0,1902,23.88
bluetooth,367E0F4A,2025-05-27 19:46:29.556109Z,-74,39.001145,-74.914395,55233,1,0,2957,24.43
bluetooth,A648A0E7,2025-05-27 19:46:29.897352Z,-73,39.001145,-74.914395,3091,1,0,2983,23.27
userLocation,user,2025-05-27 19:46:30.029293Z,0,39.001135,-74.914393
bluetooth,23D9727E,2025-05-27 19:46:30.092288Z,-46,39.001135,-74.914393,48670,2,0,1554,32.47
bluetooth,13323C65,2025-05-27 19:46:30.189844Z,-80,39.001135,-74.914393,32903,1,0,2985,22.94
radio434mhz,071E6661,2025-05-27 19:46:30.920391Z,-96,39.001135,-74.914393
bluetooth,2172633A,2025-05-27 19:46:31.115610Z,-72,39.001126,-74.914394,52150,2,0,1563,22.11
bluetooth,D7510A57,2025-05-27 19:46:31.117005Z,-79,39.001126,-74.914394,34738,1,0,1902,23.68
bluetooth,13323C65,2025-05-27 19:46:31.213040Z,-82,39.001126,-74.914394,19304,1,0,2984,22.77
bluetooth,870614B1,2025-05-27 19:46:31.262294Z,-59,39.001126,-74.914394,33544,2,0,1561,20.29
radio434mhz,1E336107,2025-05-27 19:46:31.847082Z,-67,39.001126,-74.914394
bluetooth,D7510A57,2025-05-27 19:46:32.139754Z,-75,39.001116,-74.914391,40818,1,0,1902,23.70
bluetooth,81D187E3,2025-05-27 19:46:32.334346Z,-77,39.001116,-74.914391,46790,1,0,2961,24.86
bluetooth,367E0F4A,2025-05-27 19:46:32.626853Z,-80,39.001116,-74.914391,33275,1,0,2956,24.51
bluetooth,23D9727E,2025-05-27 19:46:33.163741Z,-37,39.001106,-74.914390,45474,2,0,1553,32.60
bluetooth,13323C65,2025-05-27 19:46:33.261156Z,-80,39.001106,-74.914390,22812,1,0,2983,22.79
radio434mhz,614C192D,2025-05-27 19:46:33.358457Z,-107,39.001106,-74.914390
bluetooth,367E0F4A,2025-05-27 19:46:33.650562Z,-77,39.001106,-74.914390,25886,1,0,2956,24.38
radio434mhz,071E6661,2025-05-27 19:46:34.089077Z,-107,39.001095,-74.914388
bluetooth,870614B1,2025-05-27 19:46:34.284174Z,-70,39.001095,-74.914388,5397,2,0,1561,20.39
bluetooth,367E0F4A,2025-05-27 19:46:34.674943Z,-78,39.001095,-74.914388,28064,1,0,2957,24.59
bluetooth,367E0F4A,2025-05-27 19:46:35.649404Z,-79,39.001085,-74.914385,18124,1,0,2955,24.46
bluetooth,59FE8D30,2025-05-27 19:46:35.991315Z,-83,39.001085,-74.914385,55205,1,0,1872,22.54
bluetooth,23D9727E,2025-05-27 19:46:36.234655Z,-40,39.001074,-74.914377,41164,2,0,1553,32.65
radio434mhz,1E336107,2025-05-27 19:46:37.111611Z,-73,39.001063,-74.914372
radio434mhz,071E6661,2025-05-27 19:46:37.258033Z,-103,39.001063,-74.914372
bluetooth,870614B1,2025-05-27 19:46:37.306636Z,-50,39.001063,-74.914372,21506,2,0,1562,20.34
