tag_type,tag_id,time_utc,rssi,lat,lon,sync,family,payload,voltage,temp_c
bluetooth,13323C65,2025-05-27 19:17:05.273046Z,-65,39.001103,-74.914262,55068,1,0,2984,23.07
bluetooth,5504D31A,2025-05-27 19:17:05.321779Z,-79,39.001103,-74.914262,11603,2,0,1560,26.73
radio434mhz,071E6661,2025-05-27 19:17:05.323403Z,-98,39.001103,-74.914262
bluetooth,D7510A57,2025-05-27 19:17:05.468019Z,-66,39.001103,-74.914262,21676,1,0,1949,24.41
bluetooth,870614B1,2025-05-27 19:17:05.760570Z,-37,39.001103,-74.914262,20705,2,0,1559,20.09
bluetooth,E2A807D7,2025-05-27 19:17:05.809266Z,-82,39.001103,-74.914262,12535,1,0,1913,25.24
bluetooth,81D187E3,2025-05-27 19:17:06.053094Z,-72,39.001104,-74.914262,58176,1,0,2962,24.86
bluetooth,13323C65,2025-05-27 19:17:06.345537Z,-67,39.001104,-74.914262,29707,1,0,2984,23.04
bluetooth,D7510A57,2025-05-27 19:17:06.491878Z,-63,39.001104,-74.914262,35409,1,0,1949,24.43
bluetooth,2172633A,2025-05-27 19:17:06.637801Z,-71,39.001104,-74.914262,13329,2,0,1565,25.29
bluetooth,81D187E3,2025-05-27 19:17:07.029146Z,-78,39.001104,-74.914262,10570,1,0,2962,25.04
bluetooth,367E0F4A,2025-05-27 19:17:07.076782Z,-79,39.001107,-74.914265,16010,1,0,2956,24.79
bluetooth,59FE8D30,2025-05-27 19:17:07.417907Z,-59,39.001107,-74.914265,51176,1,0,1926,23.02
bluetooth,D7510A57,2025-05-27 19:17:07.564117Z,-63,39.001107,-74.914265,22252,1,0,1949,24.54
radio434mhz,614C192D,2025-05-27 19:17:07.565997Z,-105,39.001107,-74.914265
bluetooth,23D9727E,2025-05-27 19:17:07.856882Z,-32,39.001107,-74.914265,44595,2,0,1554,37.05
bluetooth,81D187E3,2025-05-27 19:17:08.051648Z,-75,39.001108,-74.914266,22701,1,0,2963,24.91
radio434mhz,1E336107,2025-05-27 19:17:08.148720Z,-65,39.001108,-74.914266
bluetooth,A648A0E7,2025-05-27 19:17:08.295588Z,-75,39.001108,-74.914266,53339,1,0,2983,23.63
bluetooth,0000006E,2025-05-27 19:17:08.344396Z,-68,39.001108,-74.914266,51962,1,0,1912,24.38
bluetooth,13323C65,2025-05-27 19:17:08.346442Z,-66,39.001108,-74.914266,15597,1,0,2984,22.87
radio434mhz,071E6661,2025-05-27 19:17:08.539518Z,-97,39.001108,-74.914266
bluetooth,E85FB74C,2025-05-27 19:17:08.685351Z,-85,39.001108,-74.914266,3986,2,0,1528,26.56
bluetooth,870614B1,2025-05-27 19:17:08.785738Z,-38,39.001108,-74.914266,10454,2,0,1558,20.06
bluetooth,81D187E3,2025-05-27 19:17:09.172978Z,-81,39.001109,-74.914267,17511,1,0,2962,25.19
bluetooth,A648A0E7,2025-05-27 19:17:09.271094Z,-79,39.001109,-74.914267,46368,1,0,2983,23.73
bluetooth,13323C65,2025-05-27 19:17:09.368106Z,-68,39.001109,-74.914267,62990,1,0,2983,23.09
bluetooth,D7510A57,2025-05-27 19:17:09.514307Z,-68,39.001109,-74.914267,17938,1,0,1949,24.59
userLocation,user,2025-05-27 19:17:10.026060Z,0,39.001109,-74.914268
bluetooth,59FE8D30,2025-05-27 19:17:10.440720Z,-73,39.001109,-74.914268,62276,1,0,1926,22.99
bluetooth,D7510A57,2025-05-27 19:17:10.537947Z,-66,39.001109,-74.914268,64243,1,0,1949,24.33
bluetooth,23D9727E,2025-05-27 19:17:10.928095Z,-33,39.001109,-74.914268,43098,2,0,1554,36.97
bluetooth,81D187E3,2025-05-27 19:17:11.075979Z,-82,39.001114,-74.914277,64736,1,0,2963,24.97
bluetooth,3F9E3319,2025-05-27 19:17:11.366853Z,-83,39.001114,-74.914277,61123,1,0,1810,28.05
bluetooth,59FE8D30,2025-05-27 19:17:11.415806Z,-67,39.001114,-74.914277,4922,1,0,1926,22.99
radio434mhz,071E6661,2025-05-27 19:17:11.707817Z,-92,39.001114,-74.914277
radio434mhz,19332A07,2025-05-27 19:17:11.756346Z,-102,39.001114,-74.914277
bluetooth,870614B1,2025-05-27 19:17:11.854339Z,-39,39.001114,-74.914277,44277,2,0,1554,19.99
bluetooth,81D187E3,2025-05-27 19:17:12.098148Z,-80,39.001119,-74.914282,8684,1,0,2962,24.94
bluetooth,A648A0E7,2025-05-27 19:17:12.294362Z,-75,39.001119,-74.914282,45042,1,0,2983,23.80
bluetooth,59FE8D30,2025-05-27 19:17:12.390522Z,-75,39.001119,-74.914282,1339,1,0,1925,22.94
bluetooth,D7510A57,2025-05-27 19:17:12.536490Z,-68,39.001119,-74.914282,59047,1,0,1949,24.48
bluetooth,2172633A,2025-05-27 19:17:12.683396Z,-72,39.001119,-74.914282,63775,2,0,1563,25.55
radio434mhz,614C192D,2025-05-27 19:17:13.121582Z,-106,39.001123,-74.914302
radio434mhz,1E336107,2025-05-27 19:17:13.366504Z,-64,39.001123,-74.914302
bluetooth,59FE8D30,2025-05-27 19:17:13.414243Z,-60,39.001123,-74.914302,36228,1,0,1925,22.99
bluetooth,13323C65,2025-05-27 19:17:13.463649Z,-81,39.001123,-74.914302,11339,1,0,2984,23.17
bluetooth,D7510A57,2025-05-27 19:17:13.706852Z,-72,39.001123,-74.914302,35808,1,0,1949,24.56
bluetooth,23D9727E,2025-05-27 19:17:13.999336Z,-49,39.001123,-74.914302,39097,2,0,1554,36.94
bluetooth,13323C65,2025-05-27 19:17:14.486892Z,-78,39.001098,-74.914267,32869,1,0,2984,23.15
bluetooth,D7510A57,2025-05-27 19:17:14.535661Z,-63,39.001098,-74.914267,63638,1,0,1949,24.69
radio434mhz,071E6661,2025-05-27 19:17:14.827945Z,-96,39.001098,-74.914267
bluetooth,13323C65,2025-05-27 19:17:15.510469Z,-78,39.001102,-74.914274,192,1,0,2984,23.27
bluetooth,D7510A57,2025-05-27 19:17:15.608047Z,-71,39.001102,-74.914274,46069,1,0,1949,24.56
bluetooth,367E0F4A,2025-05-27 19:17:16.292069Z,-76,39.001106,-74.914284,42791,1,0,2955,25.02
bluetooth,A648A0E7,2025-05-27 19:17:16.387947Z,-74,39.001106,-74.914284,41562,1,0,2982,23.78
bluetooth,D7510A57,2025-05-27 19:17:16.583378Z,-72,39.001106,-74.914284,45163,1,0,1949,24.26
bluetooth,3F9E3319,2025-05-27 19:17:17.314624Z,-84,39.001106,-74.914298,11727,1,0,1809,27.95
bluetooth,59FE8D30,2025-05-27 19:17:17.315810Z,-65,39.001106,-74.914298,28791,1,0,1926,22.99
bluetooth,A648A0E7,2025-05-27 19:17:17.411928Z,-73,39.001106,-74.914298,41628,1,0,2984,23.52
bluetooth,D7510A57,2025-05-27 19:17:17.607251Z,-70,39.001106,-74.914298,6763,1,0,1948,24.46
bluetooth,E197FE3E,2025-05-27 19:17:17.655615Z,-82,39.001106,-74.914298,34640,1,0,1802,28.45
bluetooth,870614B1,2025-05-27 19:17:17.802201Z,-47,39.001106,-74.914298,36640,2,0,1504,19.48
radio434mhz,071E6661,2025-05-27 19:17:18.094967Z,-98,39.001107,-74.914309
bluetooth,A648A0E7,2025-05-27 19:17:18.438352Z,-76,39.001107,-74.914309,4365,1,0,2983,23.75
radio434mhz,1E336107,2025-05-27 19:17:18.533383Z,-63,39.001107,-74.914309
bluetooth,81D187E3,2025-05-27 19:17:19.118215Z,-78,39.001110,-74.914320,23349,1,0,2961,24.89
bluetooth,59FE8D30,2025-05-27 19:17:19.362005Z,-70,39.001110,-74.914320,51269,1,0,1926,22.92
bluetooth,13323C65,2025-05-27 19:17:19.557Z,-74,39.001110,-74.914320,7508,1,0,2983,23.09
bluetooth,D7510A57,2025-05-27 19:17:19.605669Z,-70,39.001110,-74.914320,60872,1,0,1949,24.33
bluetooth,07F9389E,2025-05-27 19:17:19.654421Z,-81,39.001110,-74.914320,37392,2,0,1542,25.75
userLocation,user,2025-05-27 19:17:20.027977Z,0,39.001110,-74.914330
bluetooth,367E0F4A,2025-05-27 19:17:20.385765Z,-75,39.001110,-74.914330,47294,1,0,2956,24.76
bluetooth,59FE8D30,2025-05-27 19:17:20.387098Z,-69,39.001110,-74.914330,53240,1,0,1925,22.79
bluetooth,A648A0E7,2025-05-27 19:17:20.387401Z,-74,39.001110,-74.914330,6997,1,0,2983,23.80
bluetooth,13323C65,2025-05-27 19:17:20.532532Z,-70,39.001110,-74.914330,14578,1,0,2985,23.12
bluetooth,D7510A57,2025-05-27 19:17:20.580638Z,-74,39.001110,-74.914330,20213,1,0,1949,24.59
bluetooth,77AAF9E2,2025-05-27 19:17:20.678698Z,-81,39.001110,-74.914330,3528,1,0,1754,26.61
bluetooth,870614B1,2025-05-27 19:17:20.824380Z,-44,39.001110,-74.914330,35570,2,0,1502,19.61
bluetooth,81D187E3,2025-05-27 19:17:21.116944Z,-76,39.001110,-74.914345,43546,1,0,2962,24.94
radio434mhz,071E6661,2025-05-27 19:17:21.166142Z,-89,39.001110,-74.914345
bluetooth,59FE8D30,2025-05-27 19:17:21.409413Z,-71,39.001110,-74.914345,33326,1,0,1925,22.77
bluetooth,D7510A57,2025-05-27 19:17:21.556361Z,-64,39.001110,-74.914345,45461,1,0,1948,24.61
radio434mhz,19332A07,2025-05-27 19:17:22.237936Z,-105,39.001110,-74.914353
bluetooth,B78FE24A,2025-05-27 19:17:22.287047Z,-79,39.001110,-74.914353,17031,1,0,1897,25.75
bluetooth,59FE8D30,2025-05-27 19:17:22.579669Z,-68,39.001110,-74.914353,63481,1,0,1925,23.09
bluetooth,367E0F4A,2025-05-27 19:17:22.580413Z,-76,39.001110,-74.914353,5996,1,0,2957,24.66
bluetooth,A648A0E7,2025-05-27 19:17:22.580816Z,-75,39.001110,-74.914353,57993,1,0,2983,23.80
bluetooth,D7510A57,2025-05-27 19:17:22.628218Z,-70,39.001110,-74.914353,50456,1,0,1948,24.54
bluetooth,77AAF9E2,2025-05-27 19:17:22.629327Z,-83,39.001110,-74.914353,27037,1,0,1753,26.99
bluetooth,59FE8D30,2025-05-27 19:17:23.360376Z,-69,39.001108,-74.914364,25437,1,0,1926,22.84
bluetooth,D7510A57,2025-05-27 19:17:23.603269Z,-70,39.001108,-74.914364,55870,1,0,1948,24.59
bluetooth,13323C65,2025-05-27 19:17:23.604745Z,-78,39.001108,-74.914364,52155,1,0,2983,23.15
radio434mhz,1E336107,2025-05-27 19:17:23.748876Z,-63,39.001108,-74.914364
radio434mhz,614C192D,2025-05-27 19:17:23.993023Z,-107,39.001108,-74.914364
radio434mhz,071E6661,2025-05-27 19:17:24.334255Z,-94,39.001105,-74.914376
bluetooth,367E0F4A,2025-05-27 19:17:24.431724Z,-73,39.001105,-74.914376,24429,1,0,2956,24.76
bluetooth,A648A0E7,2025-05-27 19:17:24.433037Z,-72,39.001105,-74.914376,44434,1,0,2984,23.55
bluetooth,D7510A57,2025-05-27 19:17:24.578355Z,-70,39.001105,-74.914376,35618,1,0,1948,24.48
bluetooth,59FE8D30,2025-05-27 19:17:25.407527Z,-73,39.001100,-74.914383,22958,1,0,1925,22.94
bluetooth,367E0F4A,2025-05-27 19:17:25.456312Z,-79,39.001100,-74.914383,49582,1,0,2956,24.76
bluetooth,13323C65,2025-05-27 19:17:25.651407Z,-76,39.001100,-74.914383,18144,1,0,2984,23.30
bluetooth,367E0F4A,2025-05-27 19:17:26.528185Z,-77,39.001083,-74.914349,27475,1,0,2955,24.76
bluetooth,870614B1,2025-05-27 19:17:26.820878Z,-47,39.001083,-74.914349,55213,2,0,1508,19.33
bluetooth,59FE8D30,2025-05-27 19:17:27.406313Z,-77,39.001080,-74.914357,47336,1,0,1925,23.02
radio434mhz,071E6661,2025-05-27 19:17:27.503311Z,-108,39.001080,-74.914357
bluetooth,59FE8D30,2025-05-27 19:17:28.430121Z,-70,39.001072,-74.914359,63087,1,0,1925,23.02
radio434mhz,1E336107,2025-05-27 19:17:28.916614Z,-64,39.001072,-74.914359
bluetooth,81D187E3,2025-05-27 19:17:29.161405Z,-82,39.001063,-74.914363,31530,1,0,2961,24.94
bluetooth,0000006E,2025-05-27 19:17:29.258830Z,-82,39.001063,-74.914363,54777,1,0,1911,24.18
radio434mhz,614C192D,2025-05-27 19:17:29.404751Z,-105,39.001063,-74.914363
bluetooth,23D9727E,2025-05-27 19:17:29.406536Z,-46,39.001063,-74.914363,7402,2,0,1555,36.54
bluetooth,367E0F4A,2025-05-27 19:17:29.550529Z,-74,39.001063,-74.914363,38590,1,0,2956,24.69
bluetooth,870614B1,2025-05-27 19:17:29.892880Z,-49,39.001063,-74.914363,65490,2,0,1514,19.13
userLocation,user,2025-05-27 19:17:30.029549Z,0,39.001055,-74.914362
bluetooth,59FE8D30,2025-05-27 19:17:30.428949Z,-83,39.001055,-74.914362,53875,1,0,1925,22.92
bluetooth,367E0F4A,2025-05-27 19:17:30.720971Z,-73,39.001055,-74.914362,26989,1,0,2956,24.64
bluetooth,D7510A57,2025-05-27 19:17:30.722902Z,-75,39.001055,-74.914362,38515,1,0,1947,24.54
bluetooth,13323C65,2025-05-27 19:17:30.723546Z,-82,39.001055,-74.914362,14433,1,0,2983,23.02
bluetooth,59FE8D30,2025-05-27 19:17:31.403633Z,-74,39.001048,-74.914364,28586,1,0,1925,22.82
bluetooth,23D9727E,2025-05-27 19:17:32.476405Z,-54,39.001048,-74.914364,11446,2,0,1554,36.77
bluetooth,367E0F4A,2025-05-27 19:17:32.622098Z,-79,39.001048,-74.914364,8186,1,0,2956,24.69
bluetooth,870614B1,2025-05-27 19:17:32.866421Z,-50,39.001048,-74.914364,31622,2,0,1526,19.51
bluetooth,59FE8D30,2025-05-27 19:17:33.450910Z,-69,39.001030,-74.914340,52609,1,0,1925,22.74
bluetooth,D7510A57,2025-05-27 19:17:33.646403Z,-77,39.001030,-74.914340,49160,1,0,1948,24.71
bluetooth,367E0F4A,2025-05-27 19:17:33.647692Z,-75,39.001030,-74.914340,23862,1,0,2956,24.81
radio434mhz,071E6661,2025-05-27 19:17:33.841397Z,-94,39.001030,-74.914340
radio434mhz,1E336107,2025-05-27 19:17:34.084120Z,-65,39.001022,-74.914339
bluetooth,59FE8D30,2025-05-27 19:17:34.524030Z,-73,39.001022,-74.914339,37729,1,0,1926,22.89
bluetooth,367E0F4A,2025-05-27 19:17:34.718922Z,-77,39.001022,-74.914339,63230,1,0,2956,24.71
bluetooth,E2A807D7,2025-05-27 19:17:34.767660Z,-86,39.001022,-74.914339,5353,1,0,1911,25.32
bluetooth,23D9727E,2025-05-27 19:17:35.645179Z,-52,39.001017,-74.914342,11884,2,0,1553,36.52
bluetooth,367E0F4A,2025-05-27 19:17:35.742202Z,-76,39.001017,-74.914342,65246,1,0,2956,24.59
radio434mhz,342A074C,2025-05-27 19:17:35.888303Z,-108,39.001017,-74.914342
bluetooth,870614B1,2025-05-27 19:17:35.890318Z,-52,39.001017,-74.914342,46399,2,0,1544,19.15
bluetooth,59FE8D30,2025-05-27 19:17:36.425116Z,-70,39.001007,-74.914343,26198,1,0,1925,23.12
bluetooth,2172633A,2025-05-27 19:17:36.815121Z,-74,39.001007,-74.914343,46219,2,0,1564,25.22
bluetooth,13323C65,2025-05-27 19:17:36.864008Z,-82,39.001007,-74.914343,25622,1,0,2984,23.02
radio434mhz,334C4B61,2025-05-27 19:17:36.912540Z,-110,39.001007,-74.914343
radio434mhz,071E6661,2025-05-27 19:17:36.960552Z,-92,39.001007,-74.914343
bluetooth,81D187E3,2025-05-27 19:17:37.204644Z,-83,39.000998,-74.914348,19415,1,0,2962,24.89
bluetooth,D7510A57,2025-05-27 19:17:37.643874Z,-71,39.000998,-74.914348,2216,1,0,1949,24.31
bluetooth,367E0F4A,2025-05-27 19:17:37.692516Z,-75,39.000998,-74.914348,63583,1,0,2956,24.64
bluetooth,13323C65,2025-05-27 19:17:37.839123Z,-77,39.000998,-74.914348,43518,1,0,2983,22.94
bluetooth,0000006E,2025-05-27 19:17:38.180405Z,-72,39.000993,-74.914358,55797,1,0,1912,24.13
bluetooth,59FE8D30,2025-05-27 19:17:38.423356Z,-69,39.000993,-74.914358,18960,1,0,1925,23.07
bluetooth,E85FB74C,2025-05-27 19:17:38.471979Z,-81,39.000993,-74.914358,42868,2,0,1527,26.10
bluetooth,367E0F4A,2025-05-27 19:17:38.766291Z,-78,39.000993,-74.914358,61058,1,0,2956,24.79
bluetooth,870614B1,2025-05-27 19:17:38.862218Z,-47,39.000993,-74.914358,29583,2,0,1552,19.41
bluetooth,13323C65,2025-05-27 19:17:38.863623Z,-74,39.000993,-74.914358,25511,1,0,2984,23.40
radio434mhz,1E336107,2025-05-27 19:17:39.300613Z,-64,39.000986,-74.914368
bluetooth,59FE8D30,2025-05-27 19:17:39.447003Z,-66,39.000986,-74.914368,11250,1,0,1925,22.87
bluetooth,D7510A57,2025-05-27 19:17:39.641952Z,-73,39.000986,-74.914368,29142,1,0,1948,24.56
userLocation,user,2025-05-27 19:17:40.028703Z,0,39.000980,-74.914382
bluetooth,81D187E3,2025-05-27 19:17:40.178536Z,-76,39.000980,-74.914382,1754,1,0,2962,24.94
bluetooth,B78FE24A,2025-05-27 19:17:40.276072Z,-74,39.000980,-74.914382,1840,1,0,1895,25.72
bluetooth,3F9E3319,2025-05-27 19:17:40.277736Z,-84,39.000980,-74.914382,38835,1,0,1807,27.92
radio434mhz,071E6661,2025-05-27 19:17:40.373178Z,-96,39.000980,-74.914382
bluetooth,59FE8D30,2025-05-27 19:17:40.422427Z,-70,39.000980,-74.914382,44902,1,0,1925,23.09
bluetooth,D7510A57,2025-05-27 19:17:40.616979Z,-73,39.000980,-74.914382,56751,1,0,1949,24.51
bluetooth,A648A0E7,2025-05-27 19:17:40.714643Z,-83,39.000980,-74.914382,19261,1,0,2983,23.60
bluetooth,367E0F4A,2025-05-27 19:17:40.763225Z,-84,39.000980,-74.914382,42235,1,0,2957,24.59
bluetooth,23D9727E,2025-05-27 19:17:41.689753Z,-53,39.000978,-74.914396,24450,2,0,1554,36.54
bluetooth,77AAF9E2,2025-05-27 19:17:41.690616Z,-79,39.000978,-74.914396,44475,1,0,1751,26.89
bluetooth,E2A807D7,2025-05-27 19:17:41.788434Z,-84,39.000978,-74.914396,31575,1,0,1913,25.22
bluetooth,367E0F4A,2025-05-27 19:17:41.835933Z,-78,39.000978,-74.914396,26829,1,0,2957,24.74
bluetooth,870614B1,2025-05-27 19:17:41.884497Z,-47,39.000978,-74.914396,54953,2,0,1556,19.10
bluetooth,13323C65,2025-05-27 19:17:41.933367Z,-80,39.000978,-74.914396,34562,1,0,2983,23.15
bluetooth,77AAF9E2,2025-05-27 19:17:42.713695Z,-78,39.000977,-74.914411,30979,1,0,1753,26.76
bluetooth,13323C65,2025-05-27 19:17:42.957348Z,-83,39.000977,-74.914411,31637,1,0,2983,23.20
bluetooth,81D187E3,2025-05-27 19:17:43.201145Z,-81,39.000973,-74.914425,53903,1,0,2962,25.04
bluetooth,59FE8D30,2025-05-27 19:17:43.396735Z,-79,39.000973,-74.914425,3735,1,0,1924,23.12
radio434mhz,071E6661,2025-05-27 19:17:43.542778Z,-97,39.000973,-74.914425
bluetooth,E2A807D7,2025-05-27 19:17:43.835435Z,-82,39.000973,-74.914425,47076,1,0,1911,25.02
bluetooth,367E0F4A,2025-05-27 19:17:43.981077Z,-77,39.000973,-74.914425,44378,1,0,2956,24.69
bluetooth,19836CFF,2025-05-27 19:17:43.982742Z,-85,39.000973,-74.914425,28827,1,0,1899,23.93
bluetooth,0000006E,2025-05-27 19:17:44.226845Z,-79,39.000974,-74.914424,50890,1,0,1911,24.13
radio434mhz,1E336107,2025-05-27 19:17:44.420311Z,-62,39.000974,-74.914424
bluetooth,07F9389E,2025-05-27 19:17:44.712257Z,-79,39.000974,-74.914424,51096,2,0,1543,25.90
bluetooth,23D9727E,2025-05-27 19:17:44.760747Z,-50,39.000974,-74.914424,21726,2,0,1554,36.77
bluetooth,870614B1,2025-05-27 19:17:44.861106Z,-50,39.000974,-74.914424,19478,2,0,1555,19.20
bluetooth,77AAF9E2,2025-05-27 19:17:45.737131Z,-78,39.000976,-74.914440,64512,1,0,1752,26.71
radio434mhz,614C192D,2025-05-27 19:17:45.882141Z,-110,39.000976,-74.914440
bluetooth,81D187E3,2025-05-27 19:17:46.174568Z,-84,39.000979,-74.914459,48097,1,0,2962,25.02
bluetooth,E2A807D7,2025-05-27 19:17:46.809328Z,-83,39.000979,-74.914459,49428,1,0,1910,25.24
bluetooth,13323C65,2025-05-27 19:17:47.052933Z,-82,39.000985,-74.914471,46055,1,0,2984,23.15
bluetooth,0000006E,2025-05-27 19:17:47.247972Z,-71,39.000985,-74.914471,16020,1,0,1911,24.13
bluetooth,B78FE24A,2025-05-27 19:17:47.296774Z,-76,39.000985,-74.914471,41521,1,0,1894,26.08
radio434mhz,334C4B61,2025-05-27 19:17:47.638680Z,-108,39.000985,-74.914471
bluetooth,E197FE3E,2025-05-27 19:17:47.688875Z,-84,39.000985,-74.914471,25769,1,0,1800,28.50
bluetooth,23D9727E,2025-05-27 19:17:47.832580Z,-48,39.000985,-74.914471,19825,2,0,1554,36.44
bluetooth,59FE8D30,2025-05-27 19:17:48.418057Z,-74,39.000993,-74.914483,31841,1,0,1923,22.99
bluetooth,19836CFF,2025-05-27 19:17:48.953752Z,-83,39.000993,-74.914483,51806,1,0,1899,23.90
bluetooth,13323C65,2025-05-27 19:17:49.099891Z,-80,39.001003,-74.914494,11027,1,0,2984,23.17
bluetooth,B78FE24A,2025-05-27 19:17:49.295582Z,-86,39.001003,-74.914494,40003,1,0,1895,25.85
radio434mhz,1E336107,2025-05-27 19:17:49.635996Z,-59,39.001003,-74.914494
bluetooth,D7510A57,2025-05-27 19:17:49.636992Z,-75,39.001003,-74.914494,63005,1,0,1948,24.56
bluetooth,A648A0E7,2025-05-27 19:17:49.832884Z,-81,39.001003,-74.914494,10687,1,0,2982,23.70
radio434mhz,071E6661,2025-05-27 19:17:49.880470Z,-102,39.001003,-74.914494
bluetooth,367E0F4A,2025-05-27 19:17:49.978379Z,-74,39.001003,-74.914494,15786,1,0,2956,24.79
userLocation,user,2025-05-27 19:17:50.027343Z,0,39.001013,-74.914498
bluetooth,13323C65,2025-05-27 19:17:50.074933Z,-79,39.001013,-74.914498,31630,1,0,2983,22.99
bluetooth,0000006E,2025-05-27 19:17:50.221442Z,-78,39.001013,-74.914498,14480,1,0,1911,24.21
bluetooth,59FE8D30,2025-05-27 19:17:50.416341Z,-83,39.001013,-74.914498,32699,1,0,1924,22.82
bluetooth,D7510A57,2025-05-27 19:17:50.660116Z,-76,39.001013,-74.914498,1734,1,0,1947,24.26
bluetooth,81D187E3,2025-05-27 19:17:52.268722Z,-83,39.001036,-74.914500,1196,1,0,2962,24.97
bluetooth,59FE8D30,2025-05-27 19:17:52.366217Z,-78,39.001036,-74.914500,18536,1,0,1924,22.82
bluetooth,D7510A57,2025-05-27 19:17:52.658915Z,-74,39.001036,-74.914500,41811,1,0,1947,24.18
bluetooth,77AAF9E2,2025-05-27 19:17:52.756267Z,-78,39.001036,-74.914500,47604,1,0,1752,26.56
bluetooth,E2A807D7,2025-05-27 19:17:53.829461Z,-79,39.001046,-74.914499,64932,1,0,1911,25.14
bluetooth,870614B1,2025-05-27 19:17:53.926971Z,-49,39.001046,-74.914499,48689,2,0,1554,19.41
bluetooth,23D9727E,2025-05-27 19:17:54.024237Z,-50,39.001046,-74.914499,28925,2,0,1554,36.62
bluetooth,B3DA9765,2025-05-27 19:17:54.121534Z,-80,39.001056,-74.914503,62434,1,0,1635,25.14
bluetooth,13323C65,2025-05-27 19:17:54.170179Z,-77,39.001056,-74.914503,53786,1,0,2985,23.15
bluetooth,B78FE24A,2025-05-27 19:17:54.316379Z,-85,39.001056,-74.914503,37559,1,0,1893,26.00
bluetooth,59FE8D30,2025-05-27 19:17:54.462654Z,-73,39.001056,-74.914503,22463,1,0,1924,22.92
radio434mhz,1E336107,2025-05-27 19:17:54.803488Z,-63,39.001056,-74.914503
bluetooth,367E0F4A,2025-05-27 19:17:55.096500Z,-82,39.001065,-74.914506,53022,1,0,2956,24.61
bluetooth,D7510A57,2025-05-27 19:17:55.681632Z,-73,39.001065,-74.914506,34990,1,0,1948,24.64
bluetooth,E197FE3E,2025-05-27 19:17:55.730899Z,-79,39.001065,-74.914506,32092,1,0,1800,28.35
radio434mhz,071E6661,2025-05-27 19:17:56.217494Z,-104,39.001075,-74.914497
bluetooth,59FE8D30,2025-05-27 19:17:56.413211Z,-78,39.001075,-74.914497,62702,1,0,1924,22.79
bluetooth,E2A807D7,2025-05-27 19:17:56.852036Z,-82,39.001075,-74.914497,38560,1,0,1909,25.37
bluetooth,23D9727E,2025-05-27 19:17:57.046723Z,-47,39.001084,-74.914503,25027,2,0,1554,36.44
bluetooth,367E0F4A,2025-05-27 19:17:57.143760Z,-82,39.001084,-74.914503,56743,1,0,2955,24.59
bluetooth,13323C65,2025-05-27 19:17:57.241283Z,-80,39.001084,-74.914503,13312,1,0,2983,23.20
bluetooth,59FE8D30,2025-05-27 19:17:58.365438Z,-73,39.001094,-74.914523,27033,1,0,1923,23.04
radio434mhz,071E6661,2025-05-27 19:17:59.386351Z,-100,39.001101,-74.914528
radio434mhz,1E336107,2025-05-27 19:17:59.874544Z,-63,39.001101,-74.914528
bluetooth,870614B1,2025-05-27 19:17:59.922512Z,-51,39.001101,-74.914528,27017,2,0,1553,19.38
userLocation,user,2025-05-27 19:18:00.029256Z,0,39.001108,-74.914532
bluetooth,23D9727E,2025-05-27 19:18:00.166731Z,-49,39.001108,-74.914532,24781,2,0,1555,36.57
bluetooth,2172633A,2025-05-27 19:18:00.947186Z,-81,39.001108,-74.914532,16020,2,0,1564,25.17
bluetooth,367E0F4A,2025-05-27 19:18:01.239654Z,-77,39.001115,-74.914539,21472,1,0,2956,24.84
bluetooth,0000006E,2025-05-27 19:18:02.214257Z,-81,39.001115,-74.914539,22932,1,0,1909,24.18
bluetooth,13323C65,2025-05-27 19:18:02.312407Z,-80,39.001115,-74.914539,49663,1,0,2984,23.12
radio434mhz,071E6661,2025-05-27 19:18:02.603811Z,-103,39.001115,-74.914539
bluetooth,77AAF9E2,2025-05-27 19:18:02.750861Z,-78,39.001115,-74.914539,55538,1,0,1751,26.63
bluetooth,870614B1,2025-05-27 19:18:03.091778Z,-60,39.001127,-74.914541,44804,2,0,1556,19.43
bluetooth,23D9727E,2025-05-27 19:18:03.335260Z,-56,39.001127,-74.914541,44035,2,0,1554,36.64
bluetooth,367E0F4A,2025-05-27 19:18:03.337176Z,-85,39.001127,-74.914541,4904,1,0,2956,24.64
bluetooth,B78FE24A,2025-05-27 19:18:03.386702Z,-82,39.001127,-74.914541,18818,1,0,1893,25.62
bluetooth,E2A807D7,2025-05-27 19:18:03.823541Z,-80,39.001127,-74.914541,47588,1,0,1910,25.32
bluetooth,3F9E3319,2025-05-27 19:18:04.164597Z,-78,39.001134,-74.914549,52808,1,0,1807,27.67
bluetooth,367E0F4A,2025-05-27 19:18:04.408963Z,-80,39.001134,-74.914549,3870,1,0,2955,24.91
bluetooth,77AAF9E2,2025-05-27 19:18:04.749256Z,-78,39.001134,-74.914549,48600,1,0,1751,26.66
bluetooth,E197FE3E,2025-05-27 19:18:04.846630Z,-78,39.001134,-74.914549,11174,1,0,1799,28.45
radio434mhz,1E336107,2025-05-27 19:18:05.041920Z,-63,39.001138,-74.914557
bluetooth,367E0F4A,2025-05-27 19:18:05.286078Z,-76,39.001138,-74.914557,29828,1,0,2955,24.74
bluetooth,59FE8D30,2025-05-27 19:18:05.434878Z,-77,39.001138,-74.914557,49146,1,0,1923,22.92
radio434mhz,071E6661,2025-05-27 19:18:05.723905Z,-108,39.001138,-74.914557
