tag_type,tag_id,time_utc,rssi,lat,lon,sync,family,payload,voltage,temp_c
bluetooth,367E0F4A,2025-05-27 19:39:21.965285Z,-75,39.001196,-74.914550,59389,1,0,2956,24.38
bluetooth,D7510A57,2025-05-27 19:39:22.062645Z,-68,39.001203,-74.914550,2912,1,0,1899,23.83
bluetooth,E197FE3E,2025-05-27 19:39:22.160242Z,-83,39.001203,-74.914550,2922,1,0,1619,27.21
radio434mhz,1E336107,2025-05-27 19:39:22.842068Z,-78,39.001203,-74.914550
bluetooth,59FE8D30,2025-05-27 19:39:22.891421Z,-67,39.001203,-74.914550,53563,1,0,1867,22.44
bluetooth,A648A0E7,2025-05-27 19:39:22.989250Z,-67,39.001203,-74.914550,59251,1,0,2984,23.27
bluetooth,81D187E3,2025-05-27 19:39:23.086507Z,-75,39.001208,-74.914551,6897,1,0,2962,24.84
bluetooth,23D9727E,2025-05-27 19:39:23.622786Z,-60,39.001208,-74.914551,49922,2,0,1554,32.98
bluetooth,13323C65,2025-05-27 19:39:23.671393Z,-76,39.001208,-74.914551,9712,1,0,2984,22.89
bluetooth,870614B1,2025-05-27 19:39:23.869489Z,-47,39.001208,-74.914551,44691,2,0,1558,17.76
bluetooth,81D187E3,2025-05-27 19:39:24.110794Z,-76,39.001217,-74.914553,22044,1,0,2960,24.84
bluetooth,3F9E3319,2025-05-27 19:39:24.256454Z,-83,39.001217,-74.914553,53392,1,0,1603,27.01
bluetooth,A648A0E7,2025-05-27 19:39:24.988213Z,-75,39.001217,-74.914553,53987,1,0,2983,22.89
bluetooth,13323C65,2025-05-27 19:39:25.719796Z,-79,39.001229,-74.914566,213,1,0,2984,22.72
bluetooth,A648A0E7,2025-05-27 19:39:26.060814Z,-76,39.001239,-74.914576,35829,1,0,2983,23.58
bluetooth,23D9727E,2025-05-27 19:39:26.742509Z,-58,39.001239,-74.914576,55500,2,0,1553,33.03
bluetooth,3F9E3319,2025-05-27 19:39:26.743515Z,-81,39.001239,-74.914576,6860,1,0,1606,26.73
bluetooth,A648A0E7,2025-05-27 19:39:27.083936Z,-77,39.001251,-74.914586,11753,1,0,2982,23.52
bluetooth,81D187E3,2025-05-27 19:39:27.085836Z,-79,39.001251,-74.914586,45834,1,0,2961,24.81
radio434mhz,071E6661,2025-05-27 19:39:27.717638Z,-98,39.001251,-74.914586
bluetooth,13323C65,2025-05-27 19:39:27.815253Z,-76,39.001251,-74.914586,24035,1,0,2984,22.69
bluetooth,A648A0E7,2025-05-27 19:39:28.058899Z,-81,39.001258,-74.914596,25143,1,0,2982,23.50
bluetooth,367E0F4A,2025-05-27 19:39:28.060459Z,-77,39.001258,-74.914596,35080,1,0,2956,24.36
bluetooth,3F9E3319,2025-05-27 19:39:28.351605Z,-83,39.001258,-74.914596,48924,1,0,1605,26.96
bluetooth,13323C65,2025-05-27 19:39:28.791242Z,-82,39.001258,-74.914596,48643,1,0,2984,22.87
bluetooth,23D9727E,2025-05-27 19:39:29.765422Z,-57,39.001267,-74.914605,56504,2,0,1554,32.88
bluetooth,77AAF9E2,2025-05-27 19:39:29.766290Z,-84,39.001267,-74.914605,10509,1,0,1617,25.85
bluetooth,870614B1,2025-05-27 19:39:29.911571Z,-48,39.001267,-74.914605,22077,2,0,1558,17.64
userLocation,user,2025-05-27 19:39:30.029459Z,0,39.001263,-74.914590
bluetooth,13323C65,2025-05-27 19:39:30.837452Z,-74,39.001263,-74.914590,54615,1,0,2982,22.89
bluetooth,A648A0E7,2025-05-27 19:39:31.081465Z,-76,39.001283,-74.914615,18527,1,0,2982,23.30
bluetooth,367E0F4A,2025-05-27 19:39:31.178950Z,-76,39.001283,-74.914615,43009,1,0,2956,24.33
bluetooth,D7510A57,2025-05-27 19:39:32.056030Z,-76,39.001294,-74.914618,53782,1,0,1900,23.80
bluetooth,D7510A57,2025-05-27 19:39:33.031150Z,-77,39.001306,-74.914621,33883,1,0,1899,23.95
bluetooth,3F9E3319,2025-05-27 19:39:33.179956Z,-84,39.001306,-74.914621,31034,1,0,1604,26.89
radio434mhz,1E336107,2025-05-27 19:39:33.323740Z,-79,39.001306,-74.914621
bluetooth,13323C65,2025-05-27 19:39:33.909635Z,-78,39.001306,-74.914621,5678,1,0,2984,22.79
radio434mhz,071E6661,2025-05-27 19:39:34.055406Z,-102,39.001320,-74.914627
bluetooth,A648A0E7,2025-05-27 19:39:34.152944Z,-77,39.001320,-74.914627,52609,1,0,2983,23.45
bluetooth,13323C65,2025-05-27 19:39:34.884169Z,-76,39.001320,-74.914627,8163,1,0,2984,22.84
bluetooth,19836CFF,2025-05-27 19:39:36.980329Z,-84,39.001339,-74.914642,54273,1,0,1843,22.89
bluetooth,A648A0E7,2025-05-27 19:39:37.176098Z,-76,39.001344,-74.914655,29146,1,0,2983,23.30
radio434mhz,071E6661,2025-05-27 19:39:37.225049Z,-97,39.001344,-74.914655
bluetooth,77AAF9E2,2025-05-27 19:39:37.858583Z,-83,39.001344,-74.914655,10097,1,0,1617,25.90
bluetooth,B78FE24A,2025-05-27 19:39:37.859641Z,-81,39.001344,-74.914655,24918,1,0,1828,24.86
bluetooth,59FE8D30,2025-05-27 19:39:37.906976Z,-79,39.001344,-74.914655,8641,1,0,1866,22.49
bluetooth,A648A0E7,2025-05-27 19:39:38.199684Z,-71,39.001350,-74.914668,62994,1,0,2983,23.27
radio434mhz,1E336107,2025-05-27 19:39:38.588903Z,-81,39.001350,-74.914668
bluetooth,E2A807D7,2025-05-27 19:39:38.735357Z,-82,39.001350,-74.914668,47630,1,0,1862,24.43
bluetooth,B78FE24A,2025-05-27 19:39:38.786057Z,-82,39.001350,-74.914668,3171,1,0,1829,24.89
bluetooth,23D9727E,2025-05-27 19:39:38.881586Z,-76,39.001350,-74.914668,61807,2,0,1553,32.83
bluetooth,870614B1,2025-05-27 19:39:38.930331Z,-49,39.001350,-74.914668,31692,2,0,1559,17.69
userLocation,user,2025-05-27 19:39:40.027545Z,0,39.001358,-74.914697
bluetooth,870614B1,2025-05-27 19:39:41.903952Z,-53,39.001358,-74.914696,40271,2,0,1559,17.66
bluetooth,23D9727E,2025-05-27 19:39:41.953504Z,-66,39.001358,-74.914696,52681,2,0,1553,32.95
radio434mhz,1E336107,2025-05-27 19:39:49.070979Z,-81,39.001270,-74.914676
userLocation,user,2025-05-27 19:39:50.028124Z,0,39.001266,-74.914679
radio434mhz,071E6661,2025-05-27 19:39:50.192174Z,-108,39.001266,-74.914679
bluetooth,870614B1,2025-05-27 19:39:50.922847Z,-50,39.001266,-74.914679,40827,2,0,1559,17.64
bluetooth,D7510A57,2025-05-27 19:39:51.069006Z,-76,39.001257,-74.914671,49294,1,0,1900,23.80
bluetooth,D7510A57,2025-05-27 19:39:52.048534Z,-75,39.001247,-74.914670,33803,1,0,1899,23.83
bluetooth,59FE8D30,2025-05-27 19:39:52.921921Z,-83,39.001247,-74.914670,33042,1,0,1868,22.51
bluetooth,13323C65,2025-05-27 19:39:53.214971Z,-80,39.001235,-74.914672,19090,1,0,2983,22.92
radio434mhz,071E6661,2025-05-27 19:39:53.312005Z,-100,39.001235,-74.914672
bluetooth,A648A0E7,2025-05-27 19:39:53.360948Z,-77,39.001235,-74.914672,57852,1,0,2982,23.37
bluetooth,870614B1,2025-05-27 19:39:53.896731Z,-55,39.001235,-74.914672,3926,2,0,1558,17.31
bluetooth,D7510A57,2025-05-27 19:39:58.043852Z,-71,39.001185,-74.914687,15287,1,0,1900,23.85
bluetooth,367E0F4A,2025-05-27 19:39:58.723238Z,-83,39.001185,-74.914687,57624,1,0,2956,24.31
radio434mhz,1E336107,2025-05-27 19:39:59.552080Z,-80,39.001178,-74.914700
userLocation,user,2025-05-27 19:40:00.027882Z,0,39.001170,-74.914706
bluetooth,77AAF9E2,2025-05-27 19:40:00.722006Z,-85,39.001170,-74.914706,5650,1,0,1617,25.88
bluetooth,2172633A,2025-05-27 19:40:00.819741Z,-71,39.001170,-74.914706,37156,2,0,1562,22.34
bluetooth,D7510A57,2025-05-27 19:40:01.063523Z,-75,39.001164,-74.914709,7550,1,0,1899,23.78
bluetooth,5504D31A,2025-05-27 19:40:01.892207Z,-81,39.001164,-74.914709,62934,2,0,1561,26.63
bluetooth,0000006E,2025-05-27 19:40:02.233651Z,-72,39.001162,-74.914710,47069,1,0,1868,23.65
radio434mhz,071E6661,2025-05-27 19:40:02.817830Z,-108,39.001162,-74.914710
bluetooth,870614B1,2025-05-27 19:40:02.915754Z,-58,39.001162,-74.914710,31591,2,0,1559,17.23
bluetooth,2172633A,2025-05-27 19:40:03.841754Z,-74,39.001173,-74.914706,35340,2,0,1563,22.11
bluetooth,D7510A57,2025-05-27 19:40:03.988057Z,-80,39.001173,-74.914706,55141,1,0,1899,23.83
radio434mhz,1E336107,2025-05-27 19:40:04.768025Z,-80,39.001179,-74.914706
bluetooth,870614B1,2025-05-27 19:40:05.889454Z,-50,39.001172,-74.914702,28564,2,0,1559,17.03
bluetooth,0000006E,2025-05-27 19:40:08.180953Z,-78,39.001172,-74.914683,50178,1,0,1866,23.88
bluetooth,59FE8D30,2025-05-27 19:40:08.863559Z,-79,39.001172,-74.914683,48805,1,0,1867,22.41
bluetooth,870614B1,2025-05-27 19:40:08.911907Z,-55,39.001172,-74.914683,37755,2,0,1559,17.21
radio434mhz,071E6661,2025-05-27 19:40:09.155705Z,-108,39.001179,-74.914689
bluetooth,23D9727E,2025-05-27 19:40:09.399095Z,-57,39.001179,-74.914689,33438,2,0,1554,32.77
bluetooth,2172633A,2025-05-27 19:40:09.838423Z,-82,39.001179,-74.914689,57957,2,0,1563,22.29
bluetooth,59FE8D30,2025-05-27 19:40:09.886869Z,-71,39.001179,-74.914689,24724,1,0,1867,22.44
bluetooth,D7510A57,2025-05-27 19:40:09.984251Z,-75,39.001179,-74.914689,45864,1,0,1899,23.88
radio434mhz,1E336107,2025-05-27 19:40:10.035246Z,-81,39.001179,-74.914689
userLocation,user,2025-05-27 19:40:10.035368Z,0,39.001164,-74.914670
bluetooth,59FE8D30,2025-05-27 19:40:10.861881Z,-80,39.001164,-74.914670,17555,1,0,1868,22.51
bluetooth,367E0F4A,2025-05-27 19:40:10.959524Z,-83,39.001164,-74.914670,39913,1,0,2956,24.51
bluetooth,D7510A57,2025-05-27 19:40:11.008003Z,-75,39.001164,-74.914670,7592,1,0,1900,23.80
bluetooth,59FE8D30,2025-05-27 19:40:11.885440Z,-76,39.001150,-74.914675,30818,1,0,1868,22.36
bluetooth,870614B1,2025-05-27 19:40:11.934677Z,-47,39.001150,-74.914675,4539,2,0,1559,17.26
radio434mhz,071E6661,2025-05-27 19:40:12.324279Z,-102,39.001138,-74.914682
bluetooth,23D9727E,2025-05-27 19:40:12.422517Z,-50,39.001138,-74.914682,48140,2,0,1554,32.72
bluetooth,2172633A,2025-05-27 19:40:12.861199Z,-77,39.001138,-74.914682,58118,2,0,1563,22.16
bluetooth,59FE8D30,2025-05-27 19:40:13.884799Z,-78,39.001128,-74.914690,57712,1,0,1867,22.51
bluetooth,D7510A57,2025-05-27 19:40:14.031130Z,-78,39.001128,-74.914690,50239,1,0,1900,24.00
radio434mhz,1E336107,2025-05-27 19:40:15.298016Z,-76,39.001108,-74.914706
bluetooth,23D9727E,2025-05-27 19:40:15.493028Z,-55,39.001108,-74.914706,43567,2,0,1552,32.90
radio434mhz,071E6661,2025-05-27 19:40:15.495157Z,-109,39.001108,-74.914706
bluetooth,59FE8D30,2025-05-27 19:40:15.883201Z,-79,39.001108,-74.914706,39972,1,0,1867,22.36
bluetooth,2172633A,2025-05-27 19:40:15.885213Z,-81,39.001108,-74.914706,64876,2,0,1563,22.03
bluetooth,367E0F4A,2025-05-27 19:40:16.032189Z,-82,39.001108,-74.914706,12064,1,0,2956,24.41
bluetooth,59FE8D30,2025-05-27 19:40:16.858246Z,-79,39.001099,-74.914720,52571,1,0,1868,22.44
bluetooth,367E0F4A,2025-05-27 19:40:17.053739Z,-83,39.001091,-74.914722,16309,1,0,2957,24.51
bluetooth,07F9389E,2025-05-27 19:40:17.297072Z,-82,39.001091,-74.914722,26760,2,0,1542,25.62
bluetooth,870614B1,2025-05-27 19:40:17.930788Z,-42,39.001091,-74.914722,16452,2,0,1559,17.13
bluetooth,D7510A57,2025-05-27 19:40:18.028508Z,-77,39.001091,-74.914722,8124,1,0,1900,23.70
bluetooth,23D9727E,2025-05-27 19:40:18.515855Z,-51,39.001083,-74.914727,41549,2,0,1554,32.65
radio434mhz,071E6661,2025-05-27 19:40:18.613713Z,-113,39.001083,-74.914727
userLocation,user,2025-05-27 19:40:20.036884Z,0,39.001064,-74.914724
radio434mhz,1E336107,2025-05-27 19:40:20.514385Z,-81,39.001064,-74.914724
bluetooth,23D9727E,2025-05-27 19:40:21.587075Z,-56,39.001064,-74.914713,28426,2,0,1553,32.65
radio434mhz,071E6661,2025-05-27 19:40:21.782493Z,-108,39.001064,-74.914713
bluetooth,870614B1,2025-05-27 19:40:23.927635Z,-49,39.001081,-74.914690,2076,2,0,1559,16.98
bluetooth,23D9727E,2025-05-27 19:40:24.659004Z,-58,39.001091,-74.914681,27321,2,0,1554,32.72
radio434mhz,1E336107,2025-05-27 19:40:25.780134Z,-79,39.001099,-74.914670
bluetooth,870614B1,2025-05-27 19:40:26.900883Z,-53,39.001103,-74.914656,40566,2,0,1558,17.00
radio434mhz,071E6661,2025-05-27 19:40:28.118999Z,-103,39.001095,-74.914626
bluetooth,367E0F4A,2025-05-27 19:40:28.315158Z,-82,39.001095,-74.914626,45852,1,0,2955,24.56
bluetooth,0000006E,2025-05-27 19:40:28.996928Z,-84,39.001095,-74.914626,18735,1,0,1867,23.78
bluetooth,870614B1,2025-05-27 19:40:29.923Z,-55,39.001084,-74.914616,63859,2,0,1557,17.13
userLocation,user,2025-05-27 19:40:30.031395Z,0,39.001069,-74.914615
bluetooth,367E0F4A,2025-05-27 19:40:30.411443Z,-82,39.001069,-74.914615,29680,1,0,2957,24.18
bluetooth,23D9727E,2025-05-27 19:40:30.703947Z,-52,39.001069,-74.914615,20230,2,0,1554,32.60
bluetooth,59FE8D30,2025-05-27 19:40:30.849536Z,-82,39.001069,-74.914615,36446,1,0,1868,22.61
bluetooth,D7510A57,2025-05-27 19:40:30.998193Z,-80,39.001069,-74.914615,11844,1,0,1899,23.80
radio434mhz,1E336107,2025-05-27 19:40:31.095221Z,-80,39.001060,-74.914610
bluetooth,870614B1,2025-05-27 19:40:32.897301Z,-48,39.001051,-74.914602,29881,2,0,1558,17.03
radio434mhz,071E6661,2025-05-27 19:40:34.700749Z,-107,39.001031,-74.914582
bluetooth,870614B1,2025-05-27 19:40:35.919784Z,-60,39.001024,-74.914570,20247,2,0,1559,16.93
radio434mhz,1E336107,2025-05-27 19:40:36.309794Z,-76,39.001018,-74.914557
bluetooth,23D9727E,2025-05-27 19:40:36.797258Z,-53,39.001018,-74.914557,22138,2,0,1554,32.55
bluetooth,23D9727E,2025-05-27 19:40:39.868880Z,-56,39.001035,-74.914522,12784,2,0,1552,32.52
userLocation,user,2025-05-27 19:40:40.030057Z,0,39.001045,-74.914519
radio434mhz,1E336107,2025-05-27 19:40:41.574460Z,-79,39.001049,-74.914514
bluetooth,870614B1,2025-05-27 19:40:41.916542Z,-56,39.001049,-74.914514,40567,2,0,1559,16.95
radio434mhz,071E6661,2025-05-27 19:40:44.206963Z,-106,39.001060,-74.914463
bluetooth,870614B1,2025-05-27 19:40:44.890299Z,-55,39.001060,-74.914463,60134,2,0,1558,17.13
bluetooth,23D9727E,2025-05-27 19:40:45.962354Z,-53,39.001055,-74.914450,9502,2,0,1553,32.52
radio434mhz,1E336107,2025-05-27 19:40:46.839549Z,-81,39.001056,-74.914436
bluetooth,870614B1,2025-05-27 19:40:47.913055Z,-57,39.001052,-74.914418,50547,2,0,1558,17.00
userLocation,user,2025-05-27 19:40:50.030314Z,0,39.001035,-74.914390
bluetooth,23D9727E,2025-05-27 19:40:52.104763Z,-61,39.001031,-74.914369,6633,2,0,1552,32.60
radio434mhz,1E336107,2025-05-27 19:40:52.153569Z,-78,39.001031,-74.914369
radio434mhz,071E6661,2025-05-27 19:40:53.713375Z,-107,39.001032,-74.914360
bluetooth,870614B1,2025-05-27 19:40:53.908310Z,-59,39.001032,-74.914360,18681,2,0,1558,16.98
