UsbPort,BluRadioId,RadioId,Time,TagRSSI,TagId,Sync,Product,Revision,NodeId,Payload
,,2,2025-05-27 20:25:54,-77,0000006E,22672,,,520A3C5C,
,,3,2025-05-27 20:25:54,-77,0000006E,22672,,,520A3C5C,
,,5,2025-05-27 20:25:54,-77,0000006E,22672,,,520A3C5C,
,,5,2025-05-27 20:25:55,-77,E2A807D7,58223,,,520A3C5C,
,,2,2025-05-27 20:25:55,-77,E2A807D7,58223,,,520A3C5C,
,,3,2025-05-27 20:25:55,-77,E2A807D7,58223,,,520A3C5C,
,,5,2025-05-27 20:25:56,-71,2172633A,32346,,,520A3C5C,
,,3,2025-05-27 20:25:56,-71,2172633A,32346,,,520A3C5C,
,,3,2025-05-27 20:25:56,-74,A648A0E7,43229,,,520A3C5C,
,,3,2025-05-27 20:25:56,-74,D7510A57,55848,,,520A3C5C,
,,2,2025-05-27 20:25:56,-74,D7510A57,55848,,,520A3C5C,
,,3,2025-05-27 20:25:57,-78,0000006E,64285,,,520A3C5C,
,,5,2025-05-27 20:25:57,-78,0000006E,64285,,,520A3C5C,
,,5,2025-05-27 20:25:58,-68,13323C65,37194,,,520A3C5C,
,,5,2025-05-27 20:25:59,-83,E2A807D7,348,,,520A3C5C,
,,3,2025-05-27 20:26:01,-62,D7510A57,3873,,,520A3C5C,
,,5,2025-05-27 20:26:01,-62,D7510A57,3873,,,520A3C5C,
,,3,2025-05-27 20:26:03,-60,23D9727E,51867,,,520A3C5C,
,,2,2025-05-27 20:26:03,-60,23D9727E,51867,,,520A3C5C,
,,5,2025-05-27 20:26:03,-60,23D9727E,51867,,,520A3C5C,
,,1,2025-05-27 20:25:57,-78,13323C65,58351,,,4D64B5B5,
,,4,2025-05-27 20:25:57,-78,13323C65,58351,,,4D64B5B5,
,,1,2025-05-27 20:25:58,-73,367E0F4A,58139,,,4D64B5B5,
,,5,2025-05-27 20:25:58,-73,367E0F4A,58139,,,4D64B5B5,
,,4,2025-05-27 20:25:58,-73,367E0F4A,58139,,,4D64B5B5,
,,4,2025-05-27 20:26:03,-76,59FE8D30,14716,,,4D64B5B5,
,,5,2025-05-27 20:25:57,-61,23D9727E,56254,,,7378B941,
,,1,2025-05-27 20:26:03,-70,D7510A57,42965,,,4D64B5B5,
,,4,2025-05-27 20:26:03,-70,D7510A57,42965,,,4D64B5B5,
,,1,2025-05-27 20:26:05,-72,367E0F4A,9244,,,4D64B5B5,
