Time,RadioId,TagId,TagRSSI,NodeId,Validated
2025-05-27 20:25:48,5,2A4C3455,-91,AA4358FB,1
2025-05-27 20:25:48,3,2A4C3455,-91,AA4358FB,1
2025-05-27 20:25:48,1,4C2A3355,-96,7378B941,0
2025-05-27 20:25:46,3,071E6661,-55,520A3C5C,0
2025-05-27 20:25:48,4,19662A07,-88,4D64B5B5,1
2025-05-27 20:25:48,1,2D784B4C,-89,D46BA6A2,0
2025-05-27 20:25:49,3,4B556178,-97,AA4358FB,1
2025-05-27 20:25:49,5,4B556178,-97,AA4358FB,1
2025-05-27 20:25:48,1,4B524C1E,-94,CB4A1EAE,1
2025-05-27 20:25:48,4,4B524C1E,-94,CB4A1EAE,1
2025-05-27 20:25:48,5,2A4B6655,-100,7378B941,0
2025-05-27 20:25:47,1,192A4B2D,-87,7D769A01,1
2025-05-27 20:25:46,2,4B344C4C,-96,520A3C5C,1
2025-05-27 20:25:46,3,4B344C4C,-96,520A3C5C,1
2025-05-27 20:25:48,1,2D196655,-86,7D769A01,0
2025-05-27 20:25:49,5,554B3361,-101,AA4358FB,1
2025-05-27 20:25:49,3,554B3361,-101,AA4358FB,1
2025-05-27 20:25:46,5,334B1E66,-105,520A3C5C,1
2025-05-27 20:25:46,3,334B1E66,-105,520A3C5C,1
2025-05-27 20:25:48,5,1E191E33,-102,7378B941,1
2025-05-27 20:25:48,4,1E191E33,-102,7378B941,1
2025-05-27 20:25:46,3,52785533,-103,520A3C5C,1
2025-05-27 20:25:48,1,2D66342A,-87,D46BA6A2,1
2025-05-27 20:25:48,4,2D66342A,-87,D46BA6A2,1
2025-05-27 20:25:49,5,4B331E07,-90,AA4358FB,0
2025-05-27 20:25:48,1,4C335233,-85,7D769A01,0
2025-05-27 20:25:48,4,4C335233,-85,7D769A01,0
2025-05-27 20:25:49,5,52190734,-85,AA4358FB,0
2025-05-27 20:25:46,3,2D332D19,-95,520A3C5C,1
2025-05-27 20:25:46,5,341E1E07,-73,520A3C5C,0
2025-05-27 20:25:46,2,341E1E07,-73,520A3C5C,0
2025-05-27 20:25:46,3,341E1E07,-73,520A3C5C,0
2025-05-27 20:25:49,5,19334B4C,-90,AA4358FB,0
2025-05-27 20:25:49,3,19334B4C,-90,AA4358FB,0
2025-05-27 20:25:46,3,332A1E07,-88,520A3C5C,0
2025-05-27 20:25:46,2,332A1E07,-88,520A3C5C,0
2025-05-27 20:25:46,5,332A1E07,-88,520A3C5C,0
2025-05-27 20:25:49,5,1E55614C,-89,7378B941,1
2025-05-27 20:25:49,4,1E55614C,-89,7378B941,1
2025-05-27 20:25:48,1,19786152,-89,7D769A01,0
2025-05-27 20:25:49,5,4C2A3355,-90,AA4358FB,0
2025-05-27 20:25:49,3,4C2A3355,-90,AA4358FB,0
2025-05-27 20:25:49,4,4C2A3355,-90,AA4358FB,0
2025-05-27 20:25:46,1,1955611E,-93,9CC5DC79,1
2025-05-27 20:25:48,1,334C4B61,-85,7D769A01,0
2025-05-27 20:25:49,4,34664C1E,-86,4D64B5B5,0
2025-05-27 20:25:49,5,2A55344C,-86,7378B941,0
2025-05-27 20:25:49,4,4C1E342A,-97,AA4358FB,0
2025-05-27 20:25:49,1,4C1E342A,-97,AA4358FB,0
2025-05-27 20:25:49,2,4C1E342A,-97,AA4358FB,0
2025-05-27 20:25:49,3,4C1E342A,-97,AA4358FB,0
2025-05-27 20:25:49,5,4C1E342A,-97,AA4358FB,0
2025-05-27 20:25:46,4,071E0766,-91,520A3C5C,0
2025-05-27 20:25:46,2,071E0766,-91,520A3C5C,0
2025-05-27 20:25:46,3,071E0766,-91,520A3C5C,0
2025-05-27 20:25:46,5,071E0766,-91,520A3C5C,0
2025-05-27 20:25:47,4,614C192D,-69,9CC5DC79,0
2025-05-27 20:25:47,1,614C192D,-69,9CC5DC79,0
2025-05-27 20:25:48,1,33074C55,-89,7D769A01,0
2025-05-27 20:25:47,3,1955611E,-82,520A3C5C,0
2025-05-27 20:25:47,5,1955611E,-82,520A3C5C,0
2025-05-27 20:25:47,1,4C335233,-91,9CC5DC79,0
2025-05-27 20:25:47,4,4C335233,-91,9CC5DC79,0
2025-05-27 20:25:47,3,78520707,-95,520A3C5C,1
2025-05-27 20:25:47,5,78520707,-95,520A3C5C,1
2025-05-27 20:25:49,5,7855612A,-102,AA4358FB,1
2025-05-27 20:25:49,4,7855612A,-102,AA4358FB,1
2025-05-27 20:25:49,3,7855612A,-102,AA4358FB,1
2025-05-27 20:25:49,5,551E4B4C,-93,7378B941,1
