Time,RadioId,TagId,TagRSSI,NodeId,Validated
2024-08-12 19:37:43,4,07525252,-108,,1
2024-08-12 19:37:43,1,07525252,-108,,1
2024-08-12 19:37:43,5,07525252,-108,,0
2024-08-12 19:37:43,5,66556678,-109,,0
2024-08-12 19:37:43,1,66556678,-107,,1
2024-08-12 19:37:43,5,3434341E,-104,,1
2024-08-12 19:37:43,1,3434341E,-106,,1
2024-08-12 19:37:43,4,3434341E,-104,,1
2024-08-12 19:37:43,2,522A6634,-112,,1
2024-08-12 19:37:43,5,522A6634,-106,,1
2024-08-12 19:37:43,4,522A6634,-106,,1
2024-08-12 19:37:43,5,19074C34,-98,,1
2024-08-12 19:37:43,2,19074C34,-107,,1
2024-08-12 19:37:43,4,19074C34,-99,,1
2024-08-12 19:37:43,3,19074C34,-104,,1
2024-08-12 19:37:43,1,19074C34,-108,,1
2024-08-12 19:37:43,1,194B524B,-105,,1
2024-08-12 19:37:43,3,2A557855,-107,,1
2024-08-12 19:37:43,5,2A557855,-101,,1
2024-08-12 19:37:43,1,2A557855,-105,,1
2024-08-12 19:37:43,4,2A557855,-102,,1
2024-08-12 19:37:43,3,34616607,-102,,1
2024-08-12 19:37:43,5,34616607,-94,,1
2024-08-12 19:37:43,4,34616607,-96,,1
2024-08-12 19:37:43,2,34616607,-103,,1
2024-08-12 19:37:43,1,34616607,-97,,1
2024-08-12 19:37:43,5,52662D4C,-104,,1
2024-08-12 19:37:43,2,52662D4C,-109,,1
2024-08-12 19:37:43,4,52662D4C,-106,,1
2024-08-12 19:37:43,2,2A330752,-104,,1
2024-08-12 19:37:43,5,2A330752,-96,,1
2024-08-12 19:37:43,1,2A330752,-99,,1
2024-08-12 19:37:43,3,2A330752,-103,,1
2024-08-12 19:37:44,5,4B33194B,-103,,0
2024-08-12 19:37:44,1,4B33194B,-101,,0
2024-08-12 19:37:44,4,4B33194B,-108,,0
2024-08-12 19:37:44,2,192A6152,-108,,1
2024-08-12 19:37:44,3,192A6152,-110,,1
2024-08-12 19:37:44,4,19550755,-107,,1
2024-08-12 19:37:44,5,19550755,-107,,1
2024-08-12 19:37:44,4,5266784B,-107,,1
2024-08-12 19:37:44,1,7855072D,-111,,1
2024-08-12 19:37:44,2,661E3334,-109,,1
2024-08-12 19:37:44,4,661E3334,-106,,1
2024-08-12 19:37:44,3,661E3334,-107,,1
2024-08-12 19:37:44,5,661E3334,-107,,1
2024-08-12 19:37:44,1,332D664B,-105,,1
2024-08-12 19:37:44,3,332D664B,-108,,1
2024-08-12 19:37:44,4,332D664B,-106,,1
2024-08-12 19:37:44,5,332D664B,-103,,1
2024-08-12 19:37:44,5,66552A34,-96,,1
