UsbPort,BluRadioId,RadioId,Time,TagRSSI,TagId,Sync,Product,Revision,NodeId,Payload
,,1,2025-05-27 18:25:40,-69,D7510A57,36173,,,B995250B,
,,4,2025-05-27 18:25:37,-68,A648A0E7,48472,,,520A3C5C,
,,2,2025-05-27 18:25:37,-68,A648A0E7,48472,,,520A3C5C,
,,3,2025-05-27 18:25:37,-68,A648A0E7,48472,,,520A3C5C,
,,1,2025-05-27 18:25:37,-68,A648A0E7,48472,,,520A3C5C,
,,5,2025-05-27 18:25:37,-68,A648A0E7,48472,,,520A3C5C,
,,5,2025-05-27 18:25:47,-73,B3DA9765,64609,,,AA4358FB,
,,3,2025-05-27 18:25:38,-84,E197FE3E,59963,,,520A3C5C,
,,2,2025-05-27 18:25:38,-84,E197FE3E,59963,,,520A3C5C,
,,1,2025-05-27 18:25:38,-71,59FE8D30,447,,,520A3C5C,
,,2,2025-05-27 18:25:38,-71,59FE8D30,447,,,520A3C5C,
,,5,2025-05-27 18:25:38,-71,59FE8D30,447,,,520A3C5C,
,,3,2025-05-27 18:25:38,-71,59FE8D30,447,,,520A3C5C,
,,5,2025-05-27 18:25:48,-71,13323C65,58969,,,AA4358FB,
,,3,2025-05-27 18:25:39,-70,A648A0E7,2458,,,520A3C5C,
,,2,2025-05-27 18:25:39,-70,A648A0E7,2458,,,520A3C5C,
,,4,2025-05-27 18:25:39,-70,A648A0E7,2458,,,520A3C5C,
,,4,2025-05-27 18:25:40,-82,3F9E3319,31014,,,520A3C5C,
,,5,2025-05-27 18:25:40,-82,3F9E3319,31014,,,520A3C5C,
,,2,2025-05-27 18:25:40,-56,23D9727E,17512,,,520A3C5C,
,,3,2025-05-27 18:25:40,-56,23D9727E,17512,,,520A3C5C,
,,5,2025-05-27 18:25:40,-56,23D9727E,17512,,,520A3C5C,
,,5,2025-05-27 18:25:49,-73,0000006E,22598,,,AA4358FB,
,,2,2025-05-27 18:25:40,-84,E197FE3E,19066,,,520A3C5C,
,,5,2025-05-27 18:25:40,-75,0000006E,34496,,,520A3C5C,
,,4,2025-05-27 18:25:40,-75,0000006E,34496,,,520A3C5C,
,,2,2025-05-27 18:25:40,-75,0000006E,34496,,,520A3C5C,
,,5,2025-05-27 18:25:51,-70,A648A0E7,30980,,,AA4358FB,
,,5,2025-05-27 18:25:52,-77,0000006E,29763,,,AA4358FB,
,,4,2025-05-27 18:25:43,-76,13323C65,64521,,,520A3C5C,
,,2,2025-05-27 18:25:43,-76,13323C65,64521,,,520A3C5C,
,,5,2025-05-27 18:25:43,-76,13323C65,64521,,,520A3C5C,
,,3,2025-05-27 18:25:43,-76,13323C65,64521,,,520A3C5C,
,,2,2025-05-27 18:25:43,-74,367E0F4A,27751,,,520A3C5C,
,,5,2025-05-27 18:25:43,-74,367E0F4A,27751,,,520A3C5C,
,,3,2025-05-27 18:25:43,-74,367E0F4A,27751,,,520A3C5C,
,,4,2025-05-27 18:25:44,-77,D7510A57,39652,,,520A3C5C,
,,5,2025-05-27 18:25:44,-75,59FE8D30,7064,,,520A3C5C,
,,2,2025-05-27 18:25:44,-76,13323C65,21550,,,520A3C5C,
,,2,2025-05-27 18:25:44,-74,367E0F4A,50796,,,520A3C5C,
,,3,2025-05-27 18:25:44,-74,367E0F4A,50796,,,520A3C5C,
,,5,2025-05-27 18:25:44,-74,367E0F4A,50796,,,520A3C5C,
,,4,2025-05-27 18:25:44,-74,367E0F4A,50796,,,520A3C5C,
,,5,2025-05-27 18:25:54,-75,A648A0E7,24678,,,AA4358FB,
,,5,2025-05-27 18:25:45,-79,B78FE24A,29726,,,520A3C5C,
,,2,2025-05-27 18:25:45,-79,B78FE24A,29726,,,520A3C5C,
,,3,2025-05-27 18:25:45,-79,B78FE24A,29726,,,520A3C5C,
,,4,2025-05-27 18:25:46,-71,D7510A57,23476,,,520A3C5C,
,,5,2025-05-27 18:25:46,-53,23D9727E,8495,,,520A3C5C,
,,4,2025-05-27 18:25:53,-86,77AAF9E2,64333,,,B995250B,
,,5,2025-05-27 18:25:53,-86,77AAF9E2,64333,,,B995250B,
,,1,2025-05-27 18:25:53,-86,77AAF9E2,64333,,,B995250B,
,,1,2025-05-27 18:25:47,-68,D7510A57,30203,,,520A3C5C,
,,2,2025-05-27 18:25:47,-68,D7510A57,30203,,,520A3C5C,
,,3,2025-05-27 18:25:47,-68,D7510A57,30203,,,520A3C5C,
,,5,2025-05-27 18:25:47,-68,D7510A57,30203,,,520A3C5C,
,,4,2025-05-27 18:25:47,-68,D7510A57,30203,,,520A3C5C,
,,5,2025-05-27 18:25:57,-72,81D187E3,21562,,,AA4358FB,
,,2,2025-05-27 18:25:48,-71,59FE8D30,984,,,520A3C5C,
,,3,2025-05-27 18:25:48,-71,59FE8D30,984,,,520A3C5C,
,,5,2025-05-27 18:25:48,-71,59FE8D30,984,,,520A3C5C,
,,3,2025-05-27 18:25:49,-68,A648A0E7,56906,,,520A3C5C,
,,4,2025-05-27 18:25:49,-68,A648A0E7,56906,,,520A3C5C,
,,2,2025-05-27 18:25:49,-68,A648A0E7,56906,,,520A3C5C,
,,2,2025-05-27 18:25:49,-75,0000006E,22598,,,520A3C5C,
,,3,2025-05-27 18:25:49,-75,0000006E,22598,,,520A3C5C,
,,3,2025-05-27 18:25:50,-70,A648A0E7,41097,,,520A3C5C,
,,5,2025-05-27 18:25:50,-70,A648A0E7,41097,,,520A3C5C,
,,2,2025-05-27 18:25:50,-70,A648A0E7,41097,,,520A3C5C,
,,2,2025-05-27 18:25:50,-69,D7510A57,36282,,,520A3C5C,
,,1,2025-05-27 18:25:57,-69,D7510A57,62946,,,B995250B,
,,5,2025-05-27 18:25:57,-69,D7510A57,62946,,,B995250B,
,,4,2025-05-27 18:25:57,-69,D7510A57,62946,,,B995250B,
,,4,2025-05-27 18:25:51,-68,A648A0E7,30980,,,520A3C5C,
,,3,2025-05-27 18:25:51,-68,A648A0E7,30980,,,520A3C5C,
,,2,2025-05-27 18:25:51,-68,A648A0E7,30980,,,520A3C5C,
,,5,2025-05-27 18:25:51,-68,A648A0E7,30980,,,520A3C5C,
,,1,2025-05-27 18:25:57,-77,2172633A,64183,,,B995250B,
,,3,2025-05-27 18:25:51,-72,D7510A57,21001,,,520A3C5C,
,,5,2025-05-27 18:25:51,-72,D7510A57,21001,,,520A3C5C,
,,2,2025-05-27 18:25:51,-72,D7510A57,21001,,,520A3C5C,
,,5,2025-05-27 18:25:52,-73,0000006E,29763,,,520A3C5C,
,,4,2025-05-27 18:25:52,-73,0000006E,29763,,,520A3C5C,
,,2,2025-05-27 18:25:52,-64,23D9727E,2192,,,520A3C5C,
,,5,2025-05-27 18:25:52,-64,23D9727E,2192,,,520A3C5C,
,,4,2025-05-27 18:25:52,-64,23D9727E,2192,,,520A3C5C,
,,3,2025-05-27 18:25:52,-64,23D9727E,2192,,,520A3C5C,
,,2,2025-05-27 18:25:52,-70,59FE8D30,16904,,,520A3C5C,
,,5,2025-05-27 18:25:53,-75,59FE8D30,47776,,,520A3C5C,
,,3,2025-05-27 18:25:53,-70,D7510A57,53,,,520A3C5C,
,,2,2025-05-27 18:25:53,-70,D7510A57,53,,,520A3C5C,
,,5,2025-05-27 18:25:53,-70,D7510A57,53,,,520A3C5C,
,,3,2025-05-27 18:25:53,-78,B3DA9765,65105,,,520A3C5C,
,,4,2025-05-27 18:25:53,-78,B3DA9765,65105,,,520A3C5C,
,,5,2025-05-27 18:25:53,-78,B3DA9765,65105,,,520A3C5C,
,,5,2025-05-27 18:25:55,-75,367E0F4A,60298,,,520A3C5C,
,,4,2025-05-27 18:25:56,-79,B3DA9765,22853,,,520A3C5C,
,,3,2025-05-27 18:25:56,-79,B3DA9765,22853,,,520A3C5C,
,,2,2025-05-27 18:25:56,-79,B3DA9765,22853,,,520A3C5C,
,,5,2025-05-27 18:25:56,-79,B3DA9765,22853,,,520A3C5C,
,,2,2025-05-27 18:25:56,-77,13323C65,38913,,,520A3C5C,
,,5,2025-05-27 18:25:56,-77,13323C65,38913,,,520A3C5C,
,,4,2025-05-27 18:25:56,-77,13323C65,38913,,,520A3C5C,
,,3,2025-05-27 18:25:57,-68,A648A0E7,25452,,,520A3C5C,
,,5,2025-05-27 18:25:57,-68,A648A0E7,25452,,,520A3C5C,
,,2,2025-05-27 18:25:57,-68,A648A0E7,25452,,,520A3C5C,
,,5,2025-05-27 18:25:57,-78,81D187E3,52484,,,520A3C5C,
,,2,2025-05-27 18:25:58,-76,0000006E,51530,,,520A3C5C,
,,1,2025-05-27 18:25:58,-76,0000006E,51530,,,520A3C5C,
,,5,2025-05-27 18:25:58,-76,0000006E,51530,,,520A3C5C,
,,3,2025-05-27 18:25:58,-76,0000006E,51530,,,520A3C5C,
,,4,2025-05-27 18:25:58,-76,0000006E,51530,,,520A3C5C,
,,3,2025-05-27 18:25:58,-60,23D9727E,7873,,,520A3C5C,
,,4,2025-05-27 18:25:58,-60,23D9727E,7873,,,520A3C5C,
,,4,2025-05-27 18:25:43,-70,23D9727E,11532,,,4D64B5B5,
,,1,2025-05-27 18:25:43,-70,23D9727E,11532,,,4D64B5B5,
,,4,2025-05-27 18:25:45,-81,81D187E3,22693,,,4D64B5B5,
,,1,2025-05-27 18:25:46,-70,D7510A57,23476,,,4D64B5B5,
,,4,2025-05-27 18:25:47,-75,D7510A57,42645,,,4D64B5B5,
,,1,2025-05-27 18:25:47,-75,D7510A57,42645,,,4D64B5B5,
,,4,2025-05-27 18:25:48,-69,D7510A57,30203,,,4D64B5B5,
,,4,2025-05-27 18:25:50,-73,81D187E3,52815,,,4D64B5B5,
,,1,2025-05-27 18:25:53,-76,367E0F4A,43645,,,4D64B5B5,
,,1,2025-05-27 18:25:53,-78,59FE8D30,47776,,,4D64B5B5,
,,4,2025-05-27 18:25:53,-78,59FE8D30,47776,,,4D64B5B5,
,,1,2025-05-27 18:25:44,-77,13323C65,21550,,,7378B941,
,,1,2025-05-27 18:25:45,-73,D7510A57,23476,,,7378B941,
,,4,2025-05-27 18:25:45,-73,D7510A57,23476,,,7378B941,
,,1,2025-05-27 18:25:50,-72,D7510A57,36282,,,7378B941,
,,5,2025-05-27 18:25:40,-82,81D187E3,64607,,,CB4A1EAE,
,,4,2025-05-27 18:25:43,-76,367E0F4A,27751,,,CB4A1EAE,
,,5,2025-05-27 18:25:43,-76,367E0F4A,27751,,,CB4A1EAE,
,,1,2025-05-27 18:25:43,-76,367E0F4A,27751,,,CB4A1EAE,
,,1,2025-05-27 18:25:45,-80,D7510A57,13900,,,CB4A1EAE,
,,1,2025-05-27 18:25:48,-84,81D187E3,42402,,,CB4A1EAE,
,,4,2025-05-27 18:25:54,-64,23D9727E,871,,,7D769A01,
,,1,2025-05-27 18:25:55,-76,59FE8D30,46962,,,7D769A01,
,,5,2025-05-27 18:25:55,-76,59FE8D30,46962,,,7D769A01,
,,4,2025-05-27 18:25:55,-76,59FE8D30,46962,,,7D769A01,
,,4,2025-05-27 18:25:56,-74,13323C65,38913,,,7D769A01,
,,1,2025-05-27 18:25:56,-74,13323C65,38913,,,7D769A01,
,,5,2025-05-27 18:25:56,-74,13323C65,38913,,,7D769A01,
,,1,2025-05-27 18:25:49,-72,23D9727E,15346,,,CB4A1EAE,
,,4,2025-05-27 18:25:56,-84,3F9E3319,56396,,,7D769A01,
,,1,2025-05-27 18:25:56,-84,3F9E3319,56396,,,7D769A01,
,,5,2025-05-27 18:25:57,-76,77AAF9E2,34001,,,7D769A01,
,,4,2025-05-27 18:25:57,-76,77AAF9E2,34001,,,7D769A01,
,,3,2025-05-27 18:25:57,-76,77AAF9E2,34001,,,7D769A01,
,,5,2025-05-27 18:25:58,-64,23D9727E,7873,,,7D769A01,
,,4,2025-05-27 18:25:58,-64,23D9727E,7873,,,7D769A01,
,,4,2025-05-27 18:25:58,-76,59FE8D30,21685,,,7D769A01,
,,5,2025-05-27 18:25:58,-76,59FE8D30,21685,,,7D769A01,
,,1,2025-05-27 18:25:58,-76,59FE8D30,21685,,,7D769A01,
,,4,2025-05-27 18:25:58,-68,367E0F4A,54074,,,7D769A01,
,,5,2025-05-27 18:25:58,-68,367E0F4A,54074,,,7D769A01,
,,1,2025-05-27 18:25:58,-68,367E0F4A,54074,,,7D769A01,
,,1,2025-05-27 18:25:56,-81,367E0F4A,60298,,,CB4A1EAE,
,,4,2025-05-27 18:26:01,-64,23D9727E,4644,,,7D769A01,
,,1,2025-05-27 18:26:01,-64,23D9727E,4644,,,7D769A01,
,,1,2025-05-27 18:25:57,-76,367E0F4A,60567,,,CB4A1EAE,
,,5,2025-05-27 18:26:01,-72,13323C65,8566,,,7D769A01,
,,4,2025-05-27 18:26:01,-72,13323C65,8566,,,7D769A01,
,,1,2025-05-27 18:26:01,-72,13323C65,8566,,,7D769A01,
,,1,2025-05-27 18:26:01,-67,367E0F4A,40611,,,7D769A01,
,,5,2025-05-27 18:25:58,-84,59FE8D30,21685,,,CB4A1EAE,
,,4,2025-05-27 18:25:58,-84,59FE8D30,21685,,,CB4A1EAE,
,,1,2025-05-27 18:26:01,-72,77AAF9E2,7645,,,7D769A01,
,,1,2025-05-27 18:26:02,-82,B3DA9765,38329,,,7D769A01,
,,1,2025-05-27 18:26:02,-80,E197FE3E,2749,,,7D769A01,
,,1,2025-05-27 18:26:01,-82,81D187E3,54037,,,CB4A1EAE,
,,1,2025-05-27 18:26:04,-74,367E0F4A,39862,,,7D769A01,
,,1,2025-05-27 18:26:05,-78,81D187E3,27451,,,7D769A01,
,,1,2025-05-27 18:26:04,-82,A648A0E7,22672,,,CB4A1EAE,
,,5,2025-05-27 18:26:06,-66,367E0F4A,63535,,,7D769A01,
,,4,2025-05-27 18:26:06,-66,367E0F4A,63535,,,7D769A01,
,,1,2025-05-27 18:26:07,-68,23D9727E,26932,,,7D769A01,
,,5,2025-05-27 18:26:07,-68,23D9727E,26932,,,7D769A01,
,,4,2025-05-27 18:26:07,-68,23D9727E,26932,,,7D769A01,
,,4,2025-05-27 18:26:07,-84,3F9E3319,64527,,,7D769A01,
,,1,2025-05-27 18:26:07,-84,3F9E3319,64527,,,7D769A01,
,,5,2025-05-27 18:26:07,-84,3F9E3319,64527,,,7D769A01,
,,4,2025-05-27 18:26:09,-68,367E0F4A,1038,,,7D769A01,
,,1,2025-05-27 18:26:09,-68,367E0F4A,1038,,,7D769A01,
,,4,2025-05-27 18:26:11,-70,77AAF9E2,45759,,,7D769A01,
,,1,2025-05-27 18:26:11,-70,77AAF9E2,45759,,,7D769A01,
,,1,2025-05-27 18:26:12,-77,2172633A,49468,,,7D769A01,
,,1,2025-05-27 18:26:12,-73,D7510A57,12937,,,7D769A01,
,,1,2025-05-27 18:25:57,-54,23D9727E,7873,,,67F39C03,
,,4,2025-05-27 18:25:54,-72,59FE8D30,44675,,,D46BA6A2,
,,1,2025-05-27 18:25:54,-72,59FE8D30,44675,,,D46BA6A2,
,,4,2025-05-27 18:25:57,-71,59FE8D30,6597,,,D46BA6A2,
,,1,2025-05-27 18:25:57,-71,59FE8D30,6597,,,D46BA6A2,
,,4,2025-05-27 18:25:57,-79,3F9E3319,56396,,,AA4358FB,
,,5,2025-05-27 18:25:57,-79,3F9E3319,56396,,,AA4358FB,
,,1,2025-05-27 18:26:00,-76,0000006E,43946,,,67F39C03,
,,3,2025-05-27 18:25:59,-72,81D187E3,56862,,,AA4358FB,
,,5,2025-05-27 18:25:59,-72,81D187E3,56862,,,AA4358FB,
,,4,2025-05-27 18:25:59,-72,81D187E3,56862,,,AA4358FB,
,,4,2025-05-27 18:25:58,-79,B3DA9765,65221,,,D46BA6A2,
,,1,2025-05-27 18:25:58,-79,B3DA9765,65221,,,D46BA6A2,
,,4,2025-05-27 18:25:58,-69,13323C65,64859,,,D46BA6A2,
,,5,2025-05-27 18:26:01,-74,B3DA9765,20578,,,AA4358FB,
,,1,2025-05-27 18:25:58,-74,A648A0E7,30169,,,D46BA6A2,
,,5,2025-05-27 18:26:01,-73,0000006E,43946,,,AA4358FB,
,,4,2025-05-27 18:25:59,-71,13323C65,24451,,,D46BA6A2,
,,5,2025-05-27 18:26:02,-73,81D187E3,54037,,,AA4358FB,
,,4,2025-05-27 18:26:01,-64,23D9727E,4644,,,D46BA6A2,
,,1,2025-05-27 18:26:01,-76,81D187E3,54037,,,D46BA6A2,
,,4,2025-05-27 18:26:01,-76,81D187E3,54037,,,D46BA6A2,
,,5,2025-05-27 18:26:05,-78,D7510A57,30810,,,AA4358FB,
,,4,2025-05-27 18:26:05,-77,E197FE3E,60940,,,AA4358FB,
,,5,2025-05-27 18:26:05,-77,E197FE3E,60940,,,AA4358FB,
,,3,2025-05-27 18:26:05,-77,E197FE3E,60940,,,AA4358FB,
,,1,2025-05-27 18:26:05,-77,E197FE3E,60940,,,AA4358FB,
,,1,2025-05-27 18:26:07,-80,B3DA9765,9099,,,AA4358FB,
,,4,2025-05-27 18:26:07,-80,B3DA9765,9099,,,AA4358FB,
,,5,2025-05-27 18:26:07,-80,B3DA9765,9099,,,AA4358FB,
,,5,2025-05-27 18:26:08,-71,23D9727E,26932,,,AA4358FB,
,,3,2025-05-27 18:26:08,-71,23D9727E,26932,,,AA4358FB,
,,1,2025-05-27 18:26:08,-71,23D9727E,26932,,,AA4358FB,
,,4,2025-05-27 18:26:08,-71,23D9727E,26932,,,AA4358FB,
,,4,2025-05-27 18:26:08,-76,A648A0E7,36710,,,AA4358FB,
,,5,2025-05-27 18:26:08,-76,A648A0E7,36710,,,AA4358FB,
,,3,2025-05-27 18:26:08,-76,A648A0E7,36710,,,AA4358FB,
,,1,2025-05-27 18:26:08,-76,A648A0E7,36710,,,AA4358FB,
,,5,2025-05-27 18:26:10,-74,870614B1,59131,,,AA4358FB,
,,4,2025-05-27 18:26:07,-72,77AAF9E2,21088,,,D46BA6A2,
,,1,2025-05-27 18:26:07,-72,77AAF9E2,21088,,,D46BA6A2,
,,1,2025-05-27 18:26:10,-80,2172633A,55236,,,AA4358FB,
,,5,2025-05-27 18:26:10,-77,E197FE3E,14910,,,AA4358FB,
,,4,2025-05-27 18:26:10,-77,E197FE3E,14910,,,AA4358FB,
,,4,2025-05-27 18:26:12,-80,B3DA9765,41742,,,AA4358FB,
,,5,2025-05-27 18:26:12,-80,B3DA9765,41742,,,AA4358FB,
,,4,2025-05-27 18:26:10,-70,D7510A57,64776,,,D46BA6A2,
,,5,2025-05-27 18:26:13,-72,0000006E,45180,,,AA4358FB,
,,5,2025-05-27 18:26:14,-74,B3DA9765,36313,,,AA4358FB,
,,1,2025-05-27 18:26:13,-67,13323C65,27207,,,D46BA6A2,
,,5,2025-05-27 18:26:14,-70,A648A0E7,122,,,AA4358FB,
,,4,2025-05-27 18:26:14,-74,81D187E3,10728,,,D46BA6A2,
,,1,2025-05-27 18:26:15,-79,E2A807D7,33114,,,D46BA6A2,
,,1,2025-05-27 18:26:16,-75,B78FE24A,57836,,,D46BA6A2,
,,4,2025-05-27 18:26:16,-75,B78FE24A,57836,,,D46BA6A2,
,,4,2025-05-27 18:25:58,-76,81D187E3,56862,,,520A3C5C,
,,3,2025-05-27 18:25:58,-76,81D187E3,56862,,,520A3C5C,
,,2,2025-05-27 18:25:58,-76,81D187E3,56862,,,520A3C5C,
,,4,2025-05-27 18:25:58,-71,59FE8D30,21685,,,520A3C5C,
,,2,2025-05-27 18:25:58,-71,59FE8D30,21685,,,520A3C5C,
,,5,2025-05-27 18:25:58,-71,59FE8D30,21685,,,520A3C5C,
,,4,2025-05-27 18:25:59,-76,A648A0E7,30169,,,520A3C5C,
,,3,2025-05-27 18:25:59,-76,A648A0E7,30169,,,520A3C5C,
,,2,2025-05-27 18:25:59,-76,A648A0E7,30169,,,520A3C5C,
,,5,2025-05-27 18:25:59,-76,A648A0E7,30169,,,520A3C5C,
,,1,2025-05-27 18:26:00,-71,59FE8D30,33360,,,520A3C5C,
,,5,2025-05-27 18:26:00,-71,59FE8D30,33360,,,520A3C5C,
,,4,2025-05-27 18:26:00,-71,59FE8D30,33360,,,520A3C5C,
,,3,2025-05-27 18:26:00,-71,59FE8D30,33360,,,520A3C5C,
,,2,2025-05-27 18:26:00,-71,59FE8D30,33360,,,520A3C5C,
,,4,2025-05-27 18:26:00,-75,2172633A,62514,,,520A3C5C,
,,3,2025-05-27 18:26:00,-75,2172633A,62514,,,520A3C5C,
,,5,2025-05-27 18:26:00,-75,2172633A,62514,,,520A3C5C,
,,4,2025-05-27 18:26:00,-78,B3DA9765,20578,,,520A3C5C,
,,3,2025-05-27 18:26:00,-78,B3DA9765,20578,,,520A3C5C,
,,2,2025-05-27 18:26:01,-75,367E0F4A,57358,,,520A3C5C,
,,3,2025-05-27 18:26:01,-75,367E0F4A,57358,,,520A3C5C,
,,2,2025-05-27 18:26:01,-57,23D9727E,4644,,,520A3C5C,
,,3,2025-05-27 18:26:01,-57,23D9727E,4644,,,520A3C5C,
,,4,2025-05-27 18:26:01,-57,23D9727E,4644,,,520A3C5C,
,,5,2025-05-27 18:26:01,-57,23D9727E,4644,,,520A3C5C,
,,5,2025-05-27 18:26:01,-78,81D187E3,54037,,,520A3C5C,
,,3,2025-05-27 18:26:01,-78,81D187E3,54037,,,520A3C5C,
,,4,2025-05-27 18:26:01,-78,81D187E3,54037,,,520A3C5C,
,,4,2025-05-27 18:26:01,-76,59FE8D30,65277,,,520A3C5C,
,,5,2025-05-27 18:26:01,-76,59FE8D30,65277,,,520A3C5C,
,,2,2025-05-27 18:26:01,-76,59FE8D30,65277,,,520A3C5C,
,,3,2025-05-27 18:26:01,-76,59FE8D30,65277,,,520A3C5C,
,,5,2025-05-27 18:26:02,-76,367E0F4A,40611,,,520A3C5C,
,,2,2025-05-27 18:26:02,-76,367E0F4A,40611,,,520A3C5C,
,,3,2025-05-27 18:26:02,-76,367E0F4A,40611,,,520A3C5C,
,,4,2025-05-27 18:26:02,-76,367E0F4A,40611,,,520A3C5C,
,,2,2025-05-27 18:26:02,-82,E197FE3E,57029,,,520A3C5C,
,,3,2025-05-27 18:26:02,-82,E197FE3E,57029,,,520A3C5C,
,,4,2025-05-27 18:26:02,-82,E197FE3E,57029,,,520A3C5C,
,,5,2025-05-27 18:26:02,-82,E197FE3E,57029,,,520A3C5C,
,,3,2025-05-27 18:26:03,-77,B3DA9765,58485,,,520A3C5C,
,,4,2025-05-27 18:26:03,-77,B3DA9765,58485,,,520A3C5C,
,,2,2025-05-27 18:26:03,-77,B3DA9765,58485,,,520A3C5C,
,,5,2025-05-27 18:26:03,-77,B3DA9765,58485,,,520A3C5C,
,,2,2025-05-27 18:26:04,-69,13323C65,47072,,,520A3C5C,
,,4,2025-05-27 18:26:04,-69,13323C65,47072,,,520A3C5C,
,,3,2025-05-27 18:26:04,-69,13323C65,47072,,,520A3C5C,
,,5,2025-05-27 18:26:04,-75,81D187E3,49416,,,520A3C5C,
,,3,2025-05-27 18:26:04,-75,81D187E3,49416,,,520A3C5C,
,,4,2025-05-27 18:26:04,-75,81D187E3,49416,,,520A3C5C,
,,2,2025-05-27 18:26:04,-75,81D187E3,49416,,,520A3C5C,
,,1,2025-05-27 18:26:05,-75,A648A0E7,44751,,,520A3C5C,
,,5,2025-05-27 18:26:05,-75,A648A0E7,44751,,,520A3C5C,
,,3,2025-05-27 18:26:05,-75,A648A0E7,44751,,,520A3C5C,
,,4,2025-05-27 18:26:05,-75,A648A0E7,44751,,,520A3C5C,
,,2,2025-05-27 18:26:05,-75,A648A0E7,44751,,,520A3C5C,
,,5,2025-05-27 18:26:05,-81,E197FE3E,60940,,,520A3C5C,
,,3,2025-05-27 18:26:05,-81,E197FE3E,60940,,,520A3C5C,
,,4,2025-05-27 18:26:05,-81,E197FE3E,60940,,,520A3C5C,
,,2,2025-05-27 18:26:05,-75,D7510A57,41445,,,520A3C5C,
,,4,2025-05-27 18:26:05,-75,D7510A57,41445,,,520A3C5C,
