UsbPort,BluRadioId,RadioId,Time,TagRSSI,TagId,Sync,Product,Revision,NodeId,Payload
,,1,2025-05-27 17:53:27,-81,B3DA9765,27975,,,AA4358FB,
,,4,2025-05-27 17:53:27,-67,0000006E,49104,,,AA4358FB,
,,5,2025-05-27 17:53:27,-67,0000006E,49104,,,AA4358FB,
,,4,2025-05-27 17:53:27,-66,367E0F4A,49693,,,AA4358FB,
,,1,2025-05-27 17:53:27,-66,367E0F4A,49693,,,AA4358FB,
,,5,2025-05-27 17:53:27,-66,367E0F4A,49693,,,AA4358FB,
,,3,2025-05-27 17:53:27,-66,367E0F4A,49693,,,AA4358FB,
,,3,2025-05-27 17:53:27,-76,81D187E3,12505,,,AA4358FB,
,,4,2025-05-27 17:53:27,-76,81D187E3,12505,,,AA4358FB,
,,4,2025-05-27 17:53:27,-77,B78FE24A,59258,,,AA4358FB,
,,3,2025-05-27 17:53:27,-77,B78FE24A,59258,,,AA4358FB,
,,3,2025-05-27 17:53:28,-79,D7510A57,30105,,,AA4358FB,
,,4,2025-05-27 17:53:28,-79,D7510A57,30105,,,AA4358FB,
,,5,2025-05-27 17:53:28,-79,D7510A57,30105,,,AA4358FB,
,,3,2025-05-27 17:53:28,-77,870614B1,24545,,,AA4358FB,
,,5,2025-05-27 17:53:28,-72,367E0F4A,35524,,,AA4358FB,
,,1,2025-05-27 17:53:28,-72,367E0F4A,35524,,,AA4358FB,
,,4,2025-05-27 17:53:28,-72,367E0F4A,35524,,,AA4358FB,
,,2,2025-05-27 17:53:28,-69,81D187E3,50279,,,AA4358FB,
,,3,2025-05-27 17:53:28,-69,81D187E3,50279,,,AA4358FB,
,,5,2025-05-27 17:53:29,-66,367E0F4A,54020,,,AA4358FB,
,,5,2025-05-27 17:53:30,-69,81D187E3,47315,,,AA4358FB,
,,4,2025-05-27 17:53:30,-69,81D187E3,47315,,,AA4358FB,
,,3,2025-05-27 17:53:30,-69,81D187E3,47315,,,AA4358FB,
,,4,2025-05-27 17:53:27,-78,0000006E,49104,,,520A3C5C,
,,3,2025-05-27 17:53:30,-67,367E0F4A,20385,,,AA4358FB,
,,1,2025-05-27 17:53:31,-75,59FE8D30,25043,,,AA4358FB,
,,3,2025-05-27 17:53:31,-75,59FE8D30,25043,,,AA4358FB,
,,5,2025-05-27 17:53:31,-75,59FE8D30,25043,,,AA4358FB,
,,4,2025-05-27 17:53:31,-75,59FE8D30,25043,,,AA4358FB,
,,5,2025-05-27 17:53:31,-67,367E0F4A,45534,,,AA4358FB,
,,4,2025-05-27 17:53:31,-67,367E0F4A,45534,,,AA4358FB,
,,3,2025-05-27 17:53:31,-67,367E0F4A,45534,,,AA4358FB,
,,5,2025-05-27 17:53:32,-79,13323C65,62262,,,AA4358FB,
,,3,2025-05-27 17:53:32,-79,13323C65,62262,,,AA4358FB,
,,2,2025-05-27 17:53:32,-71,A648A0E7,9586,,,AA4358FB,
,,5,2025-05-27 17:53:32,-71,A648A0E7,9586,,,AA4358FB,
,,3,2025-05-27 17:53:32,-71,A648A0E7,9586,,,AA4358FB,
,,4,2025-05-27 17:53:32,-71,A648A0E7,9586,,,AA4358FB,
,,4,2025-05-27 17:53:32,-52,23D9727E,4541,,,AA4358FB,
,,3,2025-05-27 17:53:32,-52,23D9727E,4541,,,AA4358FB,
,,5,2025-05-27 17:53:32,-52,23D9727E,4541,,,AA4358FB,
,,3,2025-05-27 17:53:32,-80,19836CFF,29965,,,AA4358FB,
,,2,2025-05-27 17:53:32,-80,19836CFF,29965,,,AA4358FB,
,,3,2025-05-27 17:53:33,-71,13323C65,61367,,,AA4358FB,
,,2,2025-05-27 17:53:33,-71,13323C65,61367,,,AA4358FB,
,,3,2025-05-27 17:53:34,-79,19836CFF,39359,,,AA4358FB,
,,4,2025-05-27 17:53:34,-79,19836CFF,39359,,,AA4358FB,
,,1,2025-05-27 17:53:34,-79,19836CFF,39359,,,AA4358FB,
,,5,2025-05-27 17:53:34,-79,19836CFF,39359,,,AA4358FB,
,,1,2025-05-27 17:53:20,-82,0000006E,53296,,,B995250B,
,,1,2025-05-27 17:53:21,-75,D7510A57,15514,,,B995250B,
,,1,2025-05-27 17:53:30,-76,13323C65,62262,,,B995250B,
,,1,2025-05-27 17:53:31,-62,23D9727E,4541,,,B995250B,
,,1,2025-05-27 17:53:34,-75,59FE8D30,61795,,,B995250B,
,,4,2025-05-27 17:53:37,-68,A648A0E7,24693,,,520A3C5C,
,,1,2025-05-27 17:53:41,-82,B78FE24A,33883,,,520A3C5C,
,,4,2025-05-27 17:53:45,-69,D7510A57,13513,,,520A3C5C,
,,1,2025-05-27 17:53:39,-76,367E0F4A,16673,,,4D64B5B5,
,,1,2025-05-27 17:53:40,-77,13323C65,52689,,,4D64B5B5,
,,1,2025-05-27 17:53:34,-70,59FE8D30,52403,,,AA4358FB,
,,4,2025-05-27 17:53:34,-70,59FE8D30,52403,,,AA4358FB,
,,3,2025-05-27 17:53:34,-70,59FE8D30,52403,,,AA4358FB,
,,5,2025-05-27 17:53:34,-70,59FE8D30,52403,,,AA4358FB,
,,4,2025-05-27 17:53:34,-71,13323C65,32086,,,AA4358FB,
,,5,2025-05-27 17:53:34,-71,13323C65,32086,,,AA4358FB,
,,2,2025-05-27 17:53:34,-71,13323C65,32086,,,AA4358FB,
,,1,2025-05-27 17:53:34,-71,13323C65,32086,,,AA4358FB,
,,4,2025-05-27 17:53:34,-71,A648A0E7,25194,,,AA4358FB,
,,5,2025-05-27 17:53:34,-71,A648A0E7,25194,,,AA4358FB,
,,3,2025-05-27 17:53:34,-71,A648A0E7,25194,,,AA4358FB,
,,3,2025-05-27 17:53:35,-79,19836CFF,50499,,,AA4358FB,
,,5,2025-05-27 17:53:35,-79,19836CFF,50499,,,AA4358FB,
,,3,2025-05-27 17:53:35,-69,367E0F4A,11441,,,AA4358FB,
,,4,2025-05-27 17:53:35,-69,367E0F4A,11441,,,AA4358FB,
,,5,2025-05-27 17:53:35,-69,367E0F4A,11441,,,AA4358FB,
,,5,2025-05-27 17:53:35,-80,E197FE3E,37200,,,AA4358FB,
,,3,2025-05-27 17:53:35,-76,3F9E3319,16641,,,AA4358FB,
,,2,2025-05-27 17:53:35,-76,3F9E3319,16641,,,AA4358FB,
,,5,2025-05-27 17:53:35,-76,3F9E3319,16641,,,AA4358FB,
,,4,2025-05-27 17:53:36,-75,59FE8D30,61795,,,AA4358FB,
,,2,2025-05-27 17:53:36,-75,59FE8D30,61795,,,AA4358FB,
,,3,2025-05-27 17:53:36,-75,59FE8D30,61795,,,AA4358FB,
,,3,2025-05-27 17:53:36,-67,367E0F4A,37880,,,AA4358FB,
,,4,2025-05-27 17:53:36,-67,367E0F4A,37880,,,AA4358FB,
,,5,2025-05-27 17:53:36,-67,367E0F4A,37880,,,AA4358FB,
,,4,2025-05-27 17:53:36,-75,A648A0E7,42766,,,AA4358FB,
,,5,2025-05-27 17:53:36,-75,A648A0E7,42766,,,AA4358FB,
,,3,2025-05-27 17:53:36,-75,A648A0E7,42766,,,AA4358FB,
,,3,2025-05-27 17:53:36,-76,3F9E3319,16584,,,AA4358FB,
,,4,2025-05-27 17:53:36,-76,3F9E3319,16584,,,AA4358FB,
,,5,2025-05-27 17:53:36,-76,3F9E3319,16584,,,AA4358FB,
,,3,2025-05-27 17:53:37,-71,A648A0E7,5540,,,AA4358FB,
,,2,2025-05-27 17:53:37,-71,A648A0E7,5540,,,AA4358FB,
