Time,RadioId,TagId,TagRSSI,NodeId,Validated
2025-05-27 19:10:03,4,664C1E55,-85,520A3C5C,1
2025-05-27 19:10:03,5,552D4B1E,-87,AA4358FB,0
2025-05-27 19:10:03,1,55612A07,-98,CB4A1EAE,1
2025-05-27 19:10:03,4,55612A07,-98,CB4A1EAE,1
2025-05-27 19:10:03,5,1966191E,-83,7D769A01,0
2025-05-27 19:10:02,4,55191E4B,-93,9CC5DC79,1
2025-05-27 19:10:03,5,55074B4B,-91,AA4358FB,0
2025-05-27 19:10:03,4,5278612D,-90,520A3C5C,0
2025-05-27 19:10:03,3,5278612D,-90,520A3C5C,0
2025-05-27 19:10:03,5,5278612D,-90,520A3C5C,0
2025-05-27 19:10:03,2,5278612D,-90,520A3C5C,0
2025-05-27 19:10:03,4,2D4B341E,-91,AA4358FB,0
2025-05-27 19:10:03,5,2D4B341E,-91,AA4358FB,0
2025-05-27 19:10:03,1,5278612D,-90,7378B941,0
2025-05-27 19:10:02,4,78662A61,-91,9CC5DC79,1
2025-05-27 19:10:03,1,4C2A3355,-94,7D769A01,0
2025-05-27 19:10:03,2,1E4C2D33,-83,520A3C5C,1
2025-05-27 19:10:03,5,1E4C2D33,-83,520A3C5C,1
2025-05-27 19:10:02,4,072A6661,-93,9CC5DC79,1
2025-05-27 19:10:03,5,4B194C4C,-85,AA4358FB,1
2025-05-27 19:10:03,1,4B613366,-90,CB4A1EAE,1
2025-05-27 19:10:03,4,34783461,-99,9CC5DC79,0
2025-05-27 19:10:03,4,55612A07,-102,4D64B5B5,1
2025-05-27 19:10:03,1,55612A07,-102,4D64B5B5,1
2025-05-27 19:10:03,3,4B613366,-85,520A3C5C,1
2025-05-27 19:10:03,4,4B613366,-85,520A3C5C,1
2025-05-27 19:10:03,2,4B613366,-85,520A3C5C,1
2025-05-27 19:10:03,5,4B613366,-85,520A3C5C,1
2025-05-27 19:10:03,3,332A1E07,-83,AA4358FB,0
2025-05-27 19:10:03,4,332A1E07,-83,AA4358FB,0
2025-05-27 19:10:03,2,332A1E07,-83,AA4358FB,0
2025-05-27 19:10:03,5,332A1E07,-83,AA4358FB,0
2025-05-27 19:10:03,1,332A1E07,-83,AA4358FB,0
2025-05-27 19:10:03,4,4C2A3355,-96,9CC5DC79,0
2025-05-27 19:10:03,4,4B554C07,-92,520A3C5C,1
2025-05-27 19:10:03,5,4B554C07,-92,520A3C5C,1
2025-05-27 19:10:03,4,5278612D,-91,7D769A01,0
2025-05-27 19:10:03,1,5278612D,-91,7D769A01,0
2025-05-27 19:10:03,3,4B344C4C,-92,520A3C5C,1
2025-05-27 19:10:03,2,4B344C4C,-92,520A3C5C,1
