UsbPort,BluRadioId,RadioId,Time,TagRSSI,TagId,Sync,Product,Revision,NodeId,Payload
,,3,2025-05-27 19:10:17,-81,B3DA9765,16678,,,9CC5DC79,
,,4,2025-05-27 19:10:18,-65,870614B1,59281,,,9CC5DC79,
,,5,2025-05-27 19:10:18,-65,870614B1,59281,,,9CC5DC79,
,,1,2025-05-27 19:10:21,-69,D7510A57,45361,,,B995250B,
,,4,2025-05-27 19:10:19,-78,13323C65,57900,,,9CC5DC79,
,,1,2025-05-27 19:10:18,-74,D7510A57,17551,,,7378B941,
,,1,2025-05-27 19:10:17,-81,B78FE24A,64756,,,4D64B5B5,
,,5,2025-05-27 19:10:23,-76,0000006E,19931,,,9CC5DC79,
,,1,2025-05-27 19:10:19,-79,59FE8D30,29773,,,4D64B5B5,
,,4,2025-05-27 19:10:25,-81,A648A0E7,26893,,,9CC5DC79,
,,4,2025-05-27 19:10:26,-79,59FE8D30,51327,,,9CC5DC79,
,,4,2025-05-27 19:10:27,-79,A648A0E7,25901,,,9CC5DC79,
,,5,2025-05-27 19:10:27,-79,A648A0E7,25901,,,9CC5DC79,
,,4,2025-05-27 19:10:27,-77,870614B1,57068,,,9CC5DC79,
,,5,2025-05-27 19:10:27,-77,870614B1,57068,,,9CC5DC79,
,,1,2025-05-27 19:10:20,-83,81D187E3,55025,,,4D64B5B5,
,,4,2025-05-27 19:10:21,-73,367E0F4A,23891,,,4D64B5B5,
,,1,2025-05-27 19:10:23,-75,2172633A,55696,,,4D64B5B5,
,,4,2025-05-27 19:10:23,-75,2172633A,55696,,,4D64B5B5,
,,1,2025-05-27 19:10:14,-79,81D187E3,62861,,,7D769A01,
,,1,2025-05-27 19:10:15,-72,13323C65,11243,,,7D769A01,
,,1,2025-05-27 19:10:16,-65,23D9727E,3934,,,7D769A01,
,,1,2025-05-27 19:10:27,-69,D7510A57,29468,,,4D64B5B5,
,,1,2025-05-27 19:10:27,-76,A648A0E7,25901,,,4D64B5B5,
,,1,2025-05-27 19:10:21,-75,59FE8D30,10488,,,7D769A01,
,,1,2025-05-27 19:10:21,-71,77AAF9E2,42560,,,7D769A01,
,,1,2025-05-27 19:10:25,-83,19836CFF,40188,,,7D769A01,
,,1,2025-05-27 19:10:26,-81,E85FB74C,20719,,,7D769A01,
,,1,2025-05-27 19:10:26,-68,367E0F4A,61334,,,7D769A01,
,,1,2025-05-27 19:10:20,-73,0000006E,24882,,,D46BA6A2,
,,1,2025-05-27 19:10:27,-80,E197FE3E,4119,,,7D769A01,
,,1,2025-05-27 19:10:20,-69,367E0F4A,23891,,,D46BA6A2,
,,1,2025-05-27 19:10:27,-74,59FE8D30,14652,,,7D769A01,
,,1,2025-05-27 19:10:22,-78,E197FE3E,14940,,,D46BA6A2,
,,1,2025-05-27 19:10:23,-67,13323C65,42621,,,D46BA6A2,
