time,tag_id,rssi
2025-05-27T19:02:05Z,0707664B09,-79
2025-05-27T19:02:06Z,334B524C3C,-82
2025-05-27T19:02:06Z,612D191E21,-85
2025-05-27T19:02:06Z,554B33613E,-103
2025-05-27T19:02:06Z,2A071919,-85
2025-05-27T19:02:06Z,667F7FFF,-88
2025-05-27T19:02:06Z,1961074C,-84
2025-05-27T19:02:06Z,1955611E,-77
2025-05-27T19:02:06Z,19786152,-97
2025-05-27T19:02:06Z,5278553332,-104
2025-05-27T19:02:06Z,4C665261,-91
2025-05-27T19:02:06Z,4B2D2A19,-89
2025-05-27T19:02:06Z,4B525261,-116
2025-05-27T19:02:06Z,4B6133664C,-90
2025-05-27T19:02:07Z,7855612A50,-102
2025-05-27T19:02:07Z,7852663477,-86
2025-05-27T19:02:07Z,1E33072D57,-84
2025-05-27T19:02:07Z,192A4B2D0A,-85
2025-05-27T19:02:07Z,2A076666,-100
2025-05-27T19:02:07Z,52190734,-87
2025-05-27T19:02:07Z,4C525561,-100
2025-05-27T19:02:07Z,78664B2D,-91
2025-05-27T19:02:07Z,2D072A33,-92
2025-05-27T19:02:07Z,071E6661,-57
2025-05-27T19:02:07Z,55612A0725,-93
2025-05-27T19:02:07Z,2D194CCB,-106
2025-05-27T19:02:07Z,4B5561787A,-86
2025-05-27T19:02:07Z,2A4C34552F,-90
2025-05-27T19:02:07Z,614C2D78,-85
2025-05-27T19:02:08Z,194B2A4B71,-85
2025-05-27T19:02:08Z,4B4C66346A,-91
2025-05-27T19:02:08Z,4C557807,-86
2025-05-27T19:02:08Z,33194C1EF6,-83
2025-05-27T19:02:08Z,072A66610D,-96
2025-05-27T19:02:08Z,33072A61,-86
2025-05-27T19:02:08Z,552A663471,-85
2025-05-27T19:02:08Z,2D071E550B,-100
2025-05-27T19:02:08Z,0752664C,-82
2025-05-27T19:02:08Z,6178554B,-85
2025-05-27T19:02:08Z,33554B2D78,-93
2025-05-27T19:02:08Z,19332A07,-71
2025-05-27T19:02:09Z,34071952,-84
2025-05-27T19:02:09Z,4B2A522A25,-81
2025-05-27T19:02:09Z,4B194C4C,-84
2025-05-27T19:02:09Z,1E4C2D3301,-91
2025-05-27T19:02:09Z,4C2A3355,-91
2025-05-27T19:02:09Z,662D666158,-86
2025-05-27T19:02:09Z,34664C1E,-91
2025-05-27T19:02:09Z,2A612A345C,-94
2025-05-27T19:02:09Z,1E192D33,-89
2025-05-27T19:02:09Z,612D784B,-84
2025-05-27T19:02:09Z,194C1E611C,-100
2025-05-27T19:02:09Z,78074B52,-91
2025-05-27T19:02:09Z,78612A6120,-91
2025-05-27T19:02:09Z,4B52614B,-90
2025-05-27T19:02:09Z,2A4B342D56,-87
2025-05-27T19:02:09Z,192D784C,-89
2025-05-27T19:02:09Z,552D07663E,-93
2025-05-27T19:02:09Z,1E52782A,-97
2025-05-27T19:02:09Z,55074B4B,-90
2025-05-27T19:02:09Z,2D332D1964,-101
2025-05-27T19:02:09Z,66612D78,-92
2025-05-27T19:02:09Z,07335234,-95
2025-05-27T19:02:09Z,3333332A,-97
2025-05-27T19:02:09Z,4B4C2D2A,-87
2025-05-27T19:02:10Z,4B524C1E1E,-95
2025-05-27T19:02:10Z,4B344C4C1F,-90
2025-05-27T19:02:10Z,664B1E3446,-88
2025-05-27T19:02:10Z,551E4B4C13,-99
2025-05-27T19:02:10Z,52552D781C,-93
2025-05-27T19:02:10Z,2D4B341E,-90
2025-05-27T19:02:10Z,192A33335A,-90
2025-05-27T19:02:10Z,1E191E3323,-94
2025-05-27T19:02:10Z,1E07072A08,-89
2025-05-27T19:02:10Z,347834614A,-93
2025-05-27T19:02:10Z,19662A0740,-91
2025-05-27T19:02:10Z,4C2A5219,-94
2025-05-27T19:02:10Z,19612D2A,-87
2025-05-27T19:02:10Z,1E55614C44,-86
2025-05-27T19:02:10Z,5555524B,-103
2025-05-27T19:02:10Z,071E0766,-87
2025-05-27T19:02:10Z,3307555564,-88
2025-05-27T19:02:10Z,551E5552,-85
2025-05-27T19:02:10Z,4C6178345B,-81
2025-05-27T19:02:10Z,4C335233,-91
2025-05-27T19:02:10Z,666166194B,-94
2025-05-27T19:02:10Z,4C4B6619,-93
2025-05-27T19:02:10Z,071E6661,-57
2025-05-27T19:02:10Z,61191E1E,-101
2025-05-27T19:02:10Z,614C2A4C,-83
2025-05-27T19:02:10Z,664B6666,-86
2025-05-27T19:02:10Z,662D616626,-97
2025-05-27T19:02:10Z,1E4B1E6168,-92
2025-05-27T19:02:10Z,332D4B2D4E,-90
2025-05-27T19:02:10Z,0707664B09,-79
2025-05-27T19:02:11Z,52786607,-79
2025-05-27T19:02:11Z,2A19781E,-88
2025-05-27T19:02:11Z,2D196655,-86
2025-05-27T19:02:11Z,334B524C3C,-83
2025-05-27T19:02:11Z,6655664C,-98
2025-05-27T19:02:11Z,612D191E21,-82
2025-05-27T19:02:11Z,1961074C,-83
2025-05-27T19:02:11Z,34333455,-95
2025-05-27T19:02:11Z,1955611E,-76
2025-05-27T19:02:11Z,614C192D,-67
2025-05-27T19:02:11Z,2A071919,-85
2025-05-27T19:02:11Z,78664B2D,-94
2025-05-27T19:02:11Z,19786152AE,-97
2025-05-27T19:02:11Z,4B6133664C,-90
2025-05-27T19:02:11Z,4B554C0747,-94
2025-05-27T19:02:11Z,4B2D2A19,-91
2025-05-27T19:02:11Z,4B525261,-95
2025-05-27T19:02:12Z,1E33072D57,-83
2025-05-27T19:02:12Z,7852663477,-85
2025-05-27T19:02:12Z,2A076666,-102
2025-05-27T19:02:12Z,192A4B2D0A,-85
2025-05-27T19:02:12Z,522D33335D,-85
2025-05-27T19:02:12Z,4C525561,-100
2025-05-27T19:02:12Z,2D072A33,-91
2025-05-27T19:02:12Z,2A4B66551F,-96
2025-05-27T19:02:12Z,33074C55,-86
2025-05-27T19:02:12Z,78071E195A,-97
2025-05-27T19:02:12Z,614C2D7817,-86
2025-05-27T19:02:12Z,4B5561787A,-85
2025-05-27T19:02:12Z,614B342A52,-93
2025-05-27T19:02:13Z,5278612DC5,-106
2025-05-27T19:02:13Z,552D4B1E,-88
2025-05-27T19:02:13Z,2A1E4B07,-76
2025-05-27T19:02:13Z,34552D4C,-93
2025-05-27T19:02:13Z,194B2A4B71,-85
2025-05-27T19:02:13Z,3333332A,-98
2025-05-27T19:02:13Z,33194C1E,-83
2025-05-27T19:02:13Z,072A66610D,-100
2025-05-27T19:02:13Z,1966615535,-89
2025-05-27T19:02:13Z,4C557807,-85
2025-05-27T19:02:13Z,552A663471,-85
2025-05-27T19:02:13Z,33072A61,-85
2025-05-27T19:02:13Z,55191E4B5D,-81
2025-05-27T19:02:13Z,2D071E550B,-99
2025-05-27T19:02:13Z,6178554B,-84
2025-05-27T19:02:14Z,785207070E,-82
2025-05-27T19:02:14Z,34071952,-81
2025-05-27T19:02:14Z,342A074C,-72
2025-05-27T19:02:14Z,4B2A522A25,-80
2025-05-27T19:02:14Z,1E4C2D3301,-90
