time,tag_id,sync,family,payload_version,payload,rssi
2025-05-27T20:34:46Z,A648A0E7,12846,1,0,A80BEF08,-75
2025-05-27T20:34:47Z,B78FE24A,13574,1,0,52063009,-81
2025-05-27T20:34:47Z,59FE8D30,57653,1,0,ED06BA08,-77
2025-05-27T20:34:47Z,D7510A57,6491,1,0,18071709,-72
2025-05-27T20:34:47Z,367E0F4A,33234,1,0,8B0B9309,-78
2025-05-27T20:34:48Z,81D187E3,55688,1,0,910BA509,-73
2025-05-27T20:34:48Z,D7510A57,48858,1,0,19071509,-69
2025-05-27T20:34:48Z,A648A0E7,18339,1,0,A70BEA08,-75
2025-05-27T20:34:49Z,59FE8D30,44690,1,0,F006A508,-77
2025-05-27T20:34:49Z,D7510A57,6260,1,0,1B072109,-73
2025-05-27T20:34:49Z,367E0F4A,50798,1,0,8C0B7F09,-70
2025-05-27T20:34:50Z,59FE8D30,40474,1,0,F1069108,-79
2025-05-27T20:34:50Z,367E0F4A,46101,1,0,8B0B7F09,-72
2025-05-27T20:34:52Z,81D187E3,32011,1,0,910BAA09,-75
2025-05-27T20:34:52Z,A648A0E7,33727,1,0,A80BE508,-80
2025-05-27T20:34:52Z,367E0F4A,58352,1,0,8C0B7C09,-72
2025-05-27T20:34:53Z,59FE8D30,65488,1,0,EE06A308,-77
2025-05-27T20:34:54Z,B78FE24A,57323,1,0,52064709,-83
2025-05-27T20:34:54Z,A648A0E7,17532,1,0,A80BFE08,-80
2025-05-27T20:34:55Z,13323C65,30153,1,0,A60BD508,-82
2025-05-27T20:34:55Z,D7510A57,18330,1,0,1B072609,-70
2025-05-27T20:34:55Z,A648A0E7,11587,1,0,A80B0D09,-80
2025-05-27T20:34:56Z,13323C65,29697,1,0,A70BE208,-79
2025-05-27T20:34:56Z,870614B1,18465,2,0,1A065A07,-79
2025-05-27T20:34:56Z,A648A0E7,43642,1,0,A70B1009,-75
2025-05-27T20:34:56Z,367E0F4A,50707,1,0,8B0B7A09,-78
2025-05-27T20:34:57Z,07F9389E,41807,2,0,06060A0A,-81
2025-05-27T20:34:58Z,81D187E3,60564,1,0,910BA209,-73
2025-05-27T20:34:58Z,59FE8D30,12113,1,0,ED06B208,-78
2025-05-27T20:34:58Z,13323C65,1265,1,0,A80BD308,-83
2025-05-27T20:34:58Z,D7510A57,59239,1,0,1E072409,-69
2025-05-27T20:34:59Z,81D187E3,23876,1,0,920BA709,-79
