time,tag_id,sync,family,payload_version,payload,rssi
2025-05-27T17:37:18Z,81D187E3,5882,1,0,910BAA09,-82
2025-05-27T17:37:19Z,870614B1,13897,2,0,1A064B07,-84
2025-05-27T17:37:20Z,A648A0E7,4829,1,0,A50B1A09,-76
2025-05-27T17:37:21Z,D7510A57,62664,1,0,D107E909,-75
2025-05-27T17:37:22Z,59FE8D30,6864,1,0,C0073309,-83
2025-05-27T17:37:22Z,81D187E3,2825,1,0,920BAF09,-82
2025-05-27T17:37:23Z,59FE8D30,21495,1,0,BF074009,-78
2025-05-27T17:37:23Z,D7510A57,28284,1,0,D107D009,-75
2025-05-27T17:37:24Z,A648A0E7,29145,1,0,A60B3009,-77
2025-05-27T17:37:25Z,13323C65,48786,1,0,A70BF108,-79
2025-05-27T17:37:26Z,D7510A57,46942,1,0,CE07F309,-75
2025-05-27T17:37:26Z,23D9727E,1834,2,0,1106F310,-80
2025-05-27T17:37:26Z,59FE8D30,62477,1,0,BD072E09,-84
2025-05-27T17:37:27Z,81D187E3,38703,1,0,920BAF09,-83
2025-05-27T17:37:28Z,59FE8D30,24005,1,0,BD072E09,-78
2025-05-27T17:37:29Z,D7510A57,12302,1,0,CF07DC09,-75
2025-05-27T17:37:29Z,367E0F4A,1656,1,0,8C0B9309,-81
2025-05-27T17:37:29Z,23D9727E,89,2,0,11060011,-70
2025-05-27T17:37:32Z,D7510A57,4163,1,0,CC07E409,-79
2025-05-27T17:37:33Z,D7510A57,64884,1,0,CC07EE09,-76
2025-05-27T17:37:33Z,A648A0E7,45171,1,0,A60B2109,-77
2025-05-27T17:37:34Z,D7510A57,9867,1,0,CC07D509,-76
2025-05-27T17:37:34Z,A648A0E7,29428,1,0,A60B0D09,-77
2025-05-27T17:37:34Z,59FE8D30,3264,1,0,BB074509,-79
2025-05-27T17:37:35Z,367E0F4A,11759,1,0,8D0B8409,-77
2025-05-27T17:37:35Z,23D9727E,8137,2,0,1006E410,-71
2025-05-27T17:37:36Z,D7510A57,61067,1,0,CE07D009,-79
2025-05-27T17:37:36Z,59FE8D30,6815,1,0,BE073809,-78
2025-05-27T17:37:37Z,D7510A57,29883,1,0,D007D709,-75
2025-05-27T17:37:38Z,D7510A57,43958,1,0,D007DF09,-75
2025-05-27T17:37:38Z,59FE8D30,23835,1,0,C0073309,-78
2025-05-27T17:37:40Z,81D187E3,26892,1,0,920BA209,-83
2025-05-27T17:37:40Z,A648A0E7,22990,1,0,A60B1009,-78
2025-05-27T17:37:41Z,A648A0E7,10776,1,0,A70B0D09,-79
2025-05-27T17:37:41Z,59FE8D30,35733,1,0,BE074009,-78
2025-05-27T17:37:42Z,81D187E3,62593,1,0,910BAF09,-83
2025-05-27T17:37:42Z,D7510A57,65490,1,0,D007CB09,-76
2025-05-27T17:37:42Z,A648A0E7,37162,1,0,A70B0809,-76
2025-05-27T17:37:43Z,D7510A57,37412,1,0,CF07D009,-80
2025-05-27T17:37:43Z,59FE8D30,38700,1,0,BD072B09,-82
2025-05-27T17:37:44Z,D7510A57,53023,1,0,CF07D209,-75
2025-05-27T17:37:45Z,23D9727E,27027,2,0,1006B910,-65
2025-05-27T17:37:45Z,A648A0E7,49484,1,0,A80B0809,-78
2025-05-27T17:37:46Z,13323C65,37910,1,0,A70BF108,-79
2025-05-27T17:37:47Z,A648A0E7,39083,1,0,A70BFE08,-77
2025-05-27T17:37:48Z,23D9727E,26148,2,0,1006CD10,-67
2025-05-27T17:37:48Z,D7510A57,15020,1,0,CF07D509,-74
2025-05-27T17:37:48Z,A648A0E7,24107,1,0,A80B1009,-77
2025-05-27T17:37:48Z,367E0F4A,38999,1,0,8C0B9009,-80
2025-05-27T17:37:50Z,A648A0E7,47943,1,0,A70B0809,-80
2025-05-27T17:37:51Z,59FE8D30,42876,1,0,BD073609,-84
2025-05-27T17:37:52Z,D7510A57,34756,1,0,CE07DC09,-81
2025-05-27T17:37:52Z,A648A0E7,4657,1,0,A70B1F09,-80
2025-05-27T17:37:54Z,D7510A57,50327,1,0,CE07DA09,-77
2025-05-27T17:37:54Z,23D9727E,23013,2,0,1106A210,-66
2025-05-27T17:37:54Z,367E0F4A,33015,1,0,8C0B8409,-77
2025-05-27T17:37:56Z,59FE8D30,57064,1,0,BC072B09,-82
2025-05-27T17:37:56Z,81D187E3,15482,1,0,930BAC09,-83
2025-05-27T17:37:56Z,D7510A57,33974,1,0,CE07D709,-76
2025-05-27T17:37:56Z,A648A0E7,55387,1,0,A70B1509,-80
2025-05-27T17:37:57Z,81D187E3,19107,1,0,910BAC09,-82
2025-05-27T17:37:57Z,D7510A57,53311,1,0,CD07C809,-81
2025-05-27T17:37:57Z,23D9727E,17385,2,0,1106A510,-67
2025-05-27T17:37:57Z,13323C65,6467,1,0,A70BF108,-86
2025-05-27T17:37:57Z,3F9E3319,35740,1,0,8B075F0B,-85
2025-05-27T17:37:58Z,367E0F4A,58697,1,0,8B0B9B09,-76
2025-05-27T17:37:58Z,59FE8D30,52192,1,0,BB073B09,-82
2025-05-27T17:37:59Z,D7510A57,17612,1,0,CE07C809,-76
2025-05-27T17:37:59Z,A648A0E7,54493,1,0,A60B1A09,-79
2025-05-27T17:38:00Z,81D187E3,21289,1,0,920BAC09,-82
2025-05-27T17:38:00Z,A648A0E7,56354,1,0,A60B1C09,-77
2025-05-27T17:38:01Z,D7510A57,49978,1,0,CD07CB09,-81
2025-05-27T17:38:01Z,A648A0E7,39339,1,0,A70B2409,-79
2025-05-27T17:38:02Z,59FE8D30,3945,1,0,BD073609,-77
2025-05-27T17:38:02Z,367E0F4A,38506,1,0,8B0B8E09,-76
2025-05-27T17:38:03Z,A648A0E7,3538,1,0,A60B0D09,-77
2025-05-27T17:38:03Z,367E0F4A,13967,1,0,8C0B8909,-81
2025-05-27T17:38:03Z,D7510A57,41044,1,0,D007C609,-76
2025-05-27T17:38:03Z,23D9727E,34971,2,0,1006B110,-69
2025-05-27T17:38:04Z,A648A0E7,60591,1,0,A60B3009,-76
2025-05-27T17:38:04Z,59FE8D30,28125,1,0,BE073609,-78
2025-05-27T17:38:04Z,13323C65,40021,1,0,A70BDD08,-86
2025-05-27T17:38:05Z,D7510A57,63801,1,0,D007E409,-75
2025-05-27T17:38:07Z,A648A0E7,64421,1,0,A70B3309,-77
2025-05-27T17:38:08Z,A648A0E7,58280,1,0,A70B1209,-77
2025-05-27T17:38:08Z,81D187E3,59717,1,0,920BAC09,-83
2025-05-27T17:38:08Z,D7510A57,17895,1,0,D107DA09,-77
2025-05-27T17:38:09Z,59FE8D30,56965,1,0,C0074209,-84
2025-05-27T17:38:09Z,A648A0E7,65096,1,0,A60B2109,-80
2025-05-27T17:38:09Z,23D9727E,37419,2,0,1006A210,-65
2025-05-27T17:38:10Z,A648A0E7,63988,1,0,A70B0309,-80
2025-05-27T17:38:10Z,13323C65,57420,1,0,A70BE208,-80
2025-05-27T17:38:11Z,59FE8D30,26380,1,0,C1074509,-85
2025-05-27T17:38:13Z,23D9727E,42883,2,0,0F06A710,-77
2025-05-27T17:38:13Z,A648A0E7,53168,1,0,A80B0809,-81
2025-05-27T17:38:13Z,D7510A57,8238,1,0,D307DA09,-77
2025-05-27T17:38:13Z,367E0F4A,22859,1,0,8C0B8909,-76
2025-05-27T17:38:14Z,A648A0E7,61498,1,0,A70B2B09,-76
2025-05-27T17:38:14Z,367E0F4A,23961,1,0,8C0B8B09,-80
2025-05-27T17:38:15Z,59FE8D30,3267,1,0,C1071F09,-77
2025-05-27T17:38:15Z,81D187E3,40998,1,0,910BAF09,-83
2025-05-27T17:38:15Z,A648A0E7,58443,1,0,A80B2409,-77
2025-05-27T17:38:15Z,367E0F4A,17675,1,0,8B0B9309,-78
2025-05-27T17:38:16Z,23D9727E,41658,2,0,1006AC10,-69
2025-05-27T17:38:17Z,D7510A57,64498,1,0,D307D009,-80
2025-05-27T17:38:18Z,59FE8D30,30563,1,0,C0074A09,-78
2025-05-27T17:38:19Z,A648A0E7,16674,1,0,A60B1F09,-76
2025-05-27T17:38:19Z,5504D31A,64183,2,0,19066F0A,-81
2025-05-27T17:38:21Z,13323C65,53359,1,0,A80BE008,-82
2025-05-27T17:38:21Z,D7510A57,51628,1,0,D307CD09,-74
2025-05-27T17:38:22Z,59FE8D30,18301,1,0,C2073809,-79
2025-05-27T17:38:23Z,81D187E3,5533,1,0,920BB109,-82
2025-05-27T17:38:23Z,D7510A57,32927,1,0,D307D009,-81
2025-05-27T17:38:23Z,07F9389E,46942,2,0,0606140A,-79
2025-05-27T17:38:24Z,13323C65,54273,1,0,A60BD508,-80
2025-05-27T17:38:24Z,D7510A57,8422,1,0,D307CB09,-76
2025-05-27T17:38:24Z,A648A0E7,60153,1,0,A60B2409,-80
