time,tag_id,rssi
2025-05-27T17:47:54Z,4B525261,-102
2025-05-27T17:47:54Z,07332A33,-88
2025-05-27T17:47:54Z,2D66342A,-92
2025-05-27T17:47:54Z,614B342A52,-100
2025-05-27T17:47:54Z,785207070E,-86
2025-05-27T17:47:54Z,1961074C,-89
2025-05-27T17:47:54Z,7855612A50,-97
2025-05-27T17:47:54Z,34664C1E,-93
2025-05-27T17:47:55Z,2A1E61611C,-85
2025-05-27T17:47:55Z,0707664B09,-92
2025-05-27T17:47:55Z,194B2A4B71,-102
2025-05-27T17:47:55Z,334B1E664D,-83
2025-05-27T17:47:55Z,554B33613E,-90
2025-05-27T17:47:55Z,1E4C2D3301,-84
2025-05-27T17:47:55Z,614C2D7817,-89
2025-05-27T17:47:55Z,4B194C4C,-83
2025-05-27T17:47:55Z,4B52614B,-90
2025-05-27T17:47:55Z,19334B4C,-91
2025-05-27T17:47:55Z,662D2D3438,-83
2025-05-27T17:47:55Z,2A78194B,-77
2025-05-27T17:47:55Z,2A071919E1,-82
2025-05-27T17:47:55Z,3333332A,-96
2025-05-27T17:47:55Z,78074B52,-96
2025-05-27T17:47:55Z,5278553332,-95
2025-05-27T17:47:55Z,1E340719CD,-94
2025-05-27T17:47:55Z,78664B2D,-90
2025-05-27T17:47:55Z,33074C55,-84
2025-05-27T17:47:55Z,2D071E550B,-90
2025-05-27T17:47:55Z,071E6661,-62
2025-05-27T17:47:55Z,666166194B,-88
2025-05-27T17:47:55Z,3307555564,-88
2025-05-27T17:47:55Z,616178346B,-100
2025-05-27T17:47:55Z,52786652,-92
2025-05-27T17:47:56Z,194C1E0729,-82
2025-05-27T17:47:56Z,55074B4B,-93
2025-05-27T17:47:56Z,0755784B7A,-79
2025-05-27T17:47:56Z,072A66610D,-98
2025-05-27T17:47:56Z,347834614A,-98
2025-05-27T17:47:56Z,33072A6189,-98
2025-05-27T17:47:56Z,4B331E07,-89
2025-05-27T17:47:56Z,782A784C,-94
2025-05-27T17:47:56Z,2D072A33,-95
2025-05-27T17:47:56Z,4C6178345B,-96
2025-05-27T17:47:56Z,2D4B341E,-88
2025-05-27T17:47:56Z,2D332D1964,-102
2025-05-27T17:47:56Z,1E4B1E6168,-89
2025-05-27T17:47:56Z,0761524B1C,-103
2025-05-27T17:47:56Z,334B524C3C,-91
2025-05-27T17:47:56Z,4B6133664C,-90
2025-05-27T17:47:56Z,552D07663E,-92
2025-05-27T17:47:57Z,1E52782A,-81
2025-05-27T17:47:57Z,1E4B662D,-83
2025-05-27T17:47:57Z,78662A6136,-86
2025-05-27T17:47:57Z,55613461,-77
2025-05-27T17:47:57Z,192D784C,-87
2025-05-27T17:47:57Z,52552D781C,-110
2025-05-27T17:47:57Z,2D194C4B,-89
2025-05-27T17:47:57Z,4B5561787A,-97
2025-05-27T17:47:57Z,55191E4B5D,-96
2025-05-27T17:47:57Z,612D191E21,-90
2025-05-27T17:47:57Z,61616161,-92
2025-05-27T17:47:57Z,34071952,-88
2025-05-27T17:47:57Z,5555524B,-91
2025-05-27T17:47:57Z,33194C1E,-83
2025-05-27T17:47:57Z,334B61070C,-88
2025-05-27T17:47:57Z,4B6607344E,-88
2025-05-27T17:47:57Z,662A2D61,-95
2025-05-27T17:47:57Z,4B554C0747,-93
2025-05-27T17:47:58Z,6655664C,-96
2025-05-27T17:47:58Z,78071E195A,-94
2025-05-27T17:47:58Z,19786152,-87
2025-05-27T17:47:58Z,2A332D6169,-92
2025-05-27T17:47:58Z,1E55614C44,-84
2025-05-27T17:47:58Z,332A1E07,-92
2025-05-27T17:47:58Z,2A612A345C,-90
2025-05-27T17:47:58Z,2A4C34552F,-85
2025-05-27T17:47:58Z,3333332A,-95
2025-05-27T17:47:58Z,1E55612A71,-99
2025-05-27T17:47:58Z,66557866,-100
2025-05-27T17:47:58Z,614C2A4C,-97
2025-05-27T17:47:58Z,34552D4C,-92
2025-05-27T17:47:58Z,52190734,-108
2025-05-27T17:47:58Z,2A55344CF8,-90
2025-05-27T17:47:58Z,4B4C2D2A,-96
2025-05-27T17:47:59Z,667F7FFF,-87
2025-05-27T17:47:59Z,071E6661,-61
2025-05-27T17:47:59Z,66523307,-93
2025-05-27T17:47:59Z,19612D2A,-81
2025-05-27T17:47:59Z,5261662D36,-106
2025-05-27T17:47:59Z,1E4B6155,-83
2025-05-27T17:47:59Z,2A4B66551F,-94
2025-05-27T17:47:59Z,332D5534,-84
2025-05-27T17:47:59Z,4B2A522A25,-90
2025-05-27T17:47:59Z,34333455,-103
2025-05-27T17:47:59Z,1E191E3323,-92
2025-05-27T17:47:59Z,1934525214,-92
2025-05-27T17:47:59Z,4B344C4C1F,-92
2025-05-27T17:47:59Z,55612A0725,-97
2025-05-27T17:47:59Z,1E33072D57,-83
2025-05-27T17:47:59Z,194C1E611C,-100
2025-05-27T17:47:59Z,3378614CA6,-90
2025-05-27T17:47:59Z,341E334B4F,-90
2025-05-27T17:47:59Z,551E4B4C13,-89
2025-05-27T17:47:59Z,2D66342A,-93
2025-05-27T17:47:59Z,2A664B6106,-85
2025-05-27T17:47:59Z,4C2A5219,-94
2025-05-27T17:47:59Z,4C557807,-90
2025-05-27T17:47:59Z,1961074C,-88
2025-05-27T17:47:59Z,785207070E,-87
2025-05-27T17:48:00Z,34664C1E,-93
2025-05-27T17:48:00Z,7855612A50,-96
2025-05-27T17:48:00Z,194B2A4B71,-104
2025-05-27T17:48:00Z,4B2D2A19,-94
2025-05-27T17:48:00Z,334B1E664D,-83
2025-05-27T17:48:00Z,554B33613E,-89
2025-05-27T17:48:00Z,1E4C2D3301,-84
2025-05-27T17:48:00Z,614C2D7817,-88
2025-05-27T17:48:00Z,4B52614B,-89
2025-05-27T17:48:00Z,662D2D3438,-85
2025-05-27T17:48:00Z,612D784B,-98
2025-05-27T17:48:00Z,1E340719,-92
2025-05-27T17:48:00Z,78074B52,-96
2025-05-27T17:48:00Z,33074C55,-83
2025-05-27T17:48:00Z,4B524C1E1E,-94
2025-05-27T17:48:00Z,1966615535,-95
2025-05-27T17:48:00Z,55554C1E,-98
2025-05-27T17:48:01Z,1E192D33,-98
2025-05-27T17:48:01Z,66666655,-91
2025-05-27T17:48:01Z,3307555564,-87
2025-05-27T17:48:01Z,194C1E0729,-82
2025-05-27T17:48:01Z,616178346B,-99
2025-05-27T17:48:01Z,1933612D,-93
2025-05-27T17:48:01Z,072A66610D,-98
2025-05-27T17:48:01Z,55334C075C,-86
2025-05-27T17:48:01Z,347834614A,-98
2025-05-27T17:48:01Z,071E0766,-86
2025-05-27T17:48:01Z,4B331E07,-87
2025-05-27T17:48:01Z,0755784B7A,-79
2025-05-27T17:48:01Z,2D072A33,-116
2025-05-27T17:48:01Z,2D4B341E,-89
2025-05-27T17:48:01Z,2D4C342A37,-92
2025-05-27T17:48:01Z,664B6666,-85
2025-05-27T17:48:01Z,0761524B1C,-108
2025-05-27T17:48:01Z,4B6133664C,-90
2025-05-27T17:48:01Z,552D07663E,-91
2025-05-27T17:48:01Z,334B524C3C,-90
2025-05-27T17:48:01Z,331E4C55,-88
2025-05-27T17:48:01Z,4C665261,-98
2025-05-27T17:48:02Z,071E6661,-62
2025-05-27T17:48:02Z,1E52782A,-81
2025-05-27T17:48:02Z,074C5533,-89
2025-05-27T17:48:02Z,19332A07,-79
2025-05-27T17:48:02Z,611E334B,-89
2025-05-27T17:48:02Z,1E4B662D81,-84
2025-05-27T17:48:02Z,2D194C4B,-91
2025-05-27T17:48:02Z,52552D781C,-108
2025-05-27T17:48:02Z,192D784C,-88
2025-05-27T17:48:02Z,61616161,-92
2025-05-27T17:48:02Z,664B1E3446,-101
2025-05-27T17:48:02Z,33194C1E,-84
2025-05-27T17:48:02Z,5555524B86,-96
2025-05-27T17:48:02Z,4C1E342A,-87
2025-05-27T17:48:02Z,334B61070C,-88
2025-05-27T17:48:03Z,5266334C4D,-83
2025-05-27T17:48:03Z,4B554C0747,-93
2025-05-27T17:48:03Z,2D2D6634,-93
2025-05-27T17:48:03Z,2D196655,-101
2025-05-27T17:48:03Z,6655664C,-96
2025-05-27T17:48:03Z,071E197869,-92
2025-05-27T17:48:03Z,78071E195A,-93
2025-05-27T17:48:03Z,66612D78,-105
2025-05-27T17:48:03Z,0752664C,-92
2025-05-27T17:48:03Z,192A4B2D0A,-85
2025-05-27T17:48:03Z,332A1E07,-92
2025-05-27T17:48:03Z,5278612D,-94
2025-05-27T17:48:03Z,1E55614C44,-84
2025-05-27T17:48:03Z,2A612A345C,-90
2025-05-27T17:48:03Z,614C2A4C,-99
2025-05-27T17:48:03Z,1E55612A71,-108
2025-05-27T17:48:03Z,34552D4C,-91
2025-05-27T17:48:04Z,2A55344C,-90
2025-05-27T17:48:04Z,4B4C2D2A,-96
2025-05-27T17:48:04Z,66523307,-95
2025-05-27T17:48:04Z,19612D2A,-82
2025-05-27T17:48:04Z,667FFFFF,-86
2025-05-27T17:48:04Z,78664B2D,-90
2025-05-27T17:48:04Z,662D666158,-99
2025-05-27T17:48:04Z,5261662D36,-106
2025-05-27T17:48:04Z,332D5534,-117
2025-05-27T17:48:04Z,1E191E3323,-91
2025-05-27T17:48:04Z,1E33072D57,-83
2025-05-27T17:48:04Z,4B344C4C1F,-93
2025-05-27T17:48:04Z,1934525214,-92
2025-05-27T17:48:04Z,194C1E611C,-100
