time,tag_id,sync,family,payload_version,payload,rssi
2025-05-27T18:04:57Z,23D9727E,41828,2,0,1306040E,-62
2025-05-27T18:04:58Z,367E0F4A,13885,1,0,8C0B6809,-75
2025-05-27T18:04:58Z,59FE8D30,22212,1,0,9E072109,-74
2025-05-27T18:04:58Z,2172633A,52015,2,0,1D06DB0B,-79
2025-05-27T18:04:59Z,13323C65,36198,1,0,A80BD808,-77
2025-05-27T18:05:00Z,D7510A57,2462,1,0,B307B609,-75
2025-05-27T18:05:00Z,59FE8D30,39308,1,0,9E072609,-74
2025-05-27T18:05:00Z,23D9727E,42042,2,0,1206FD0D,-62
2025-05-27T18:05:01Z,D7510A57,22851,1,0,B407C309,-69
2025-05-27T18:05:02Z,A648A0E7,23509,1,0,A60B1A09,-82
2025-05-27T18:05:02Z,367E0F4A,39592,1,0,8C0B7C09,-72
2025-05-27T18:05:02Z,81D187E3,3927,1,0,920BA509,-82
2025-05-27T18:05:02Z,13323C65,58693,1,0,A80BDD08,-77
2025-05-27T18:05:02Z,0000006E,25130,1,0,8F078409,-75
2025-05-27T18:05:03Z,D7510A57,55117,1,0,B407C609,-76
2025-05-27T18:05:03Z,870614B1,7197,2,0,1B065007,-76
2025-05-27T18:05:04Z,367E0F4A,20792,1,0,8D0B7709,-72
2025-05-27T18:05:04Z,59FE8D30,15851,1,0,9C071A09,-76
2025-05-27T18:05:05Z,81D187E3,25507,1,0,920BA709,-82
2025-05-27T18:05:05Z,13323C65,64495,1,0,A70BE008,-77
2025-05-27T18:05:05Z,0000006E,12593,1,0,8E079609,-73
2025-05-27T18:05:05Z,D7510A57,14675,1,0,B407A709,-75
2025-05-27T18:05:06Z,59FE8D30,38830,1,0,9D072B09,-74
2025-05-27T18:05:07Z,23D9727E,10956,2,0,1306040E,-59
2025-05-27T18:05:08Z,13323C65,47898,1,0,A70BDB08,-76
2025-05-27T18:05:08Z,59FE8D30,3187,1,0,9E072B09,-72
2025-05-27T18:05:09Z,13323C65,9402,1,0,A70BD008,-76
2025-05-27T18:05:09Z,870614B1,54117,2,0,1B065507,-77
2025-05-27T18:05:11Z,A648A0E7,25267,1,0,A60B0009,-82
2025-05-27T18:05:11Z,367E0F4A,33432,1,0,8C0B7F09,-77
2025-05-27T18:05:11Z,07F9389E,4593,2,0,0606020A,-83
2025-05-27T18:05:11Z,0000006E,56214,1,0,8F079009,-81
2025-05-27T18:05:11Z,D7510A57,30109,1,0,B407BE09,-70
2025-05-27T18:05:12Z,D7510A57,20129,1,0,B507C309,-69
2025-05-27T18:05:13Z,D7510A57,34840,1,0,B307AC09,-76
2025-05-27T18:05:14Z,2172633A,33030,2,0,1D06DD0B,-83
2025-05-27T18:05:14Z,A648A0E7,21690,1,0,A50B2409,-81
2025-05-27T18:05:14Z,D7510A57,51152,1,0,B307BE09,-69
2025-05-27T18:05:16Z,D7510A57,48317,1,0,B407BE09,-69
2025-05-27T18:05:16Z,13323C65,65129,1,0,A80BC408,-78
2025-05-27T18:05:16Z,59FE8D30,56070,1,0,9E071709,-74
2025-05-27T18:05:17Z,A648A0E7,14247,1,0,A70B2909,-81
2025-05-27T18:05:17Z,0000006E,34486,1,0,8D078E09,-74
2025-05-27T18:05:17Z,59FE8D30,45692,1,0,9D073009,-78
2025-05-27T18:05:18Z,367E0F4A,41248,1,0,8D0B8609,-74
2025-05-27T18:05:18Z,D7510A57,49032,1,0,B407AA09,-70
2025-05-27T18:05:18Z,13323C65,37628,1,0,A80BD008,-76
2025-05-27T18:05:18Z,59FE8D30,23638,1,0,9B072E09,-75
2025-05-27T18:05:19Z,23D9727E,7521,2,0,1306EE0D,-56
2025-05-27T18:05:20Z,367E0F4A,28730,1,0,8C0B8109,-74
2025-05-27T18:05:20Z,D7510A57,35898,1,0,B407CD09,-70
2025-05-27T18:05:20Z,0000006E,49255,1,0,8F078609,-75
2025-05-27T18:05:21Z,367E0F4A,57720,1,0,8D0B8109,-73
2025-05-27T18:05:24Z,870614B1,26867,2,0,1B066707,-76
2025-05-27T18:05:24Z,13323C65,38674,1,0,A70BD508,-76
2025-05-27T18:05:25Z,D7510A57,4921,1,0,B307B909,-69
2025-05-27T18:05:25Z,13323C65,12312,1,0,A70BE208,-78
2025-05-27T18:05:26Z,2172633A,23615,2,0,1E06D60B,-78
2025-05-27T18:05:26Z,A648A0E7,11249,1,0,A60B1209,-81
2025-05-27T18:05:26Z,0000006E,28928,1,0,8D079309,-73
2025-05-27T18:05:26Z,D7510A57,8627,1,0,B307B909,-69
2025-05-27T18:05:27Z,D7510A57,17817,1,0,B307C809,-69
2025-05-27T18:05:27Z,870614B1,55115,2,0,1B064B07,-79
2025-05-27T18:05:27Z,59FE8D30,28919,1,0,9C072109,-79
2025-05-27T18:05:28Z,D7510A57,59380,1,0,B307B109,-76
2025-05-27T18:05:29Z,2172633A,18759,2,0,1E06D30B,-80
2025-05-27T18:05:30Z,A648A0E7,685,1,0,A70B2609,-78
2025-05-27T18:05:30Z,D7510A57,6352,1,0,B307AF09,-68
2025-05-27T18:05:30Z,367E0F4A,26050,1,0,8D0B8B09,-77
2025-05-27T18:05:31Z,23D9727E,24742,2,0,1406DC0D,-61
2025-05-27T18:05:32Z,367E0F4A,54268,1,0,8C0B7009,-77
2025-05-27T18:05:33Z,A648A0E7,23723,1,0,A60B1209,-80
2025-05-27T18:05:33Z,870614B1,54850,2,0,1B065307,-79
2025-05-27T18:05:33Z,59FE8D30,27280,1,0,9C072909,-75
2025-05-27T18:05:34Z,13323C65,5193,1,0,A70BE008,-76
2025-05-27T18:05:34Z,23D9727E,24269,2,0,1206D90D,-63
2025-05-27T18:05:34Z,D7510A57,15395,1,0,B307C309,-76
2025-05-27T18:05:36Z,A648A0E7,50054,1,0,A60B1A09,-82
2025-05-27T18:05:36Z,D7510A57,58703,1,0,B407B609,-69
2025-05-27T18:05:37Z,367E0F4A,5596,1,0,8C0B8B09,-71
2025-05-27T18:05:39Z,D7510A57,35908,1,0,B507C309,-77
2025-05-27T18:05:40Z,23D9727E,16765,2,0,1306D70D,-61
2025-05-27T18:05:41Z,367E0F4A,37145,1,0,8C0B8609,-74
